部位ID	部位名称	防具ID	防具名称	幻化ID	防御	稀有度	模型地址
2	护手	466	精英·银白耀日腕甲阿尔法	416	164	11	pl033_0200
2	护手	467	精英·银白耀日腕甲贝塔	417	164	11	pl033_0210
2	护手	468	【泥鱼龙】服装·腕部	418	0	4	pl011_0000
2	护手	469	【飞雷龙】服装·腕部	419	0	4	pl013_0000
2	护手	470	精英·雷狼龙腕甲阿尔法	420	158	10	pl107_0000
2	护手	471	精英·雷狼龙腕甲贝塔	421	158	10	pl107_0010
2	护手	472	精英·狱狼龙腕甲阿尔法	422	160	10	pl107_0100
2	护手	473	精英·狱狼龙腕甲贝塔	423	160	10	pl107_0110
2	护手	474	精英·黑狼鸟腕甲阿尔法	424	154	10	pl108_0000
2	护手	475	精英·黑狼鸟腕甲贝塔	425	154	10	pl108_0010
2	护手	476	精英·铸岛熔岩钢爪阿尔法	426	160	11	pl038_0000
2	护手	477	精英·铸岛熔岩钢爪贝塔	427	160	11	pl038_0010
2	护手	478	精英·金色臂甲阿尔法	428	158	10	pl109_0000
2	护手	479	精英·金色臂甲贝塔	429	158	10	pl109_0010
2	护手	480	精英·齐天臂甲阿尔法	430	170	11	pl109_0500
2	护手	481	精英·齐天臂甲贝塔	431	170	11	pl109_0510
2	护手	482	精英·铁腕腕甲阿尔法	432	170	11	pl082_0500
2	护手	483	精英·铁腕腕甲贝塔	433	170	11	pl082_0510
2	护手	484	精英·龙纹刻印封甲阿尔法	434	168	11	pl087_0000
2	护手	485	精英·龙纹刻印封甲贝塔	435	168	11	pl087_0010
2	护手	486	精英·煌黑龙长腕阿尔法	436	160	11	pl052_0000
2	护手	487	精英·煌黑龙长腕贝塔	437	160	11	pl052_0010
2	护手	492	精英·皇后腕甲阿尔法	442	164	11	pl051_0001
2	护手	493	精英·皇后腕甲贝塔	443	164	11	pl051_0011
2	护手	494	精英·绚辉龙铠罗腕甲阿尔法	444	176	11	pl049_0001
2	护手	495	精英·绚辉龙铠罗腕甲贝塔	445	176	11	pl049_0011
2	护手	496	精英·蔷薇腕甲阿尔法	446	150	9	pl124_0000
2	护手	497	【浮空龙】服装·腕部	447	0	4	pl024_0000
2	护手	498	精英·热情腕甲阿尔法	448	156	9	pl125_0000
2	护手	499	【雌火龙阿尔法】服装·腕部	449	0	4	pl021_0000
2	护手	500	精英·魔界之主【黑腕部】阿尔法	450	162	10	pl126_0000
2	护手	501	【雌火龙贝塔】服装·腕部	451	0	4	pl021_0010
2	护手	502	精英·风火轮腕甲阿尔法	452	120	8	pl127_0000
2	护手	503	【骨锤龙阿尔法】服装·腕部	453	0	5	pl028_0000
2	护手	504	精英·阿斯特拉领巾阿尔法	454	140	8	pl128_0000
2	护手	505	【骨锤龙贝塔】服装·腕部	455	0	5	pl028_0010
2	护手	506	【蔷薇】服装·腕部	456	0	9	pl124_0000
2	护手	507	【热情】服装·腕部	457	0	9	pl125_0000
2	护手	508	【魔界之主】服装·腕部	458	0	10	pl126_0000
2	护手	509	【风火轮】服装·腕部	459	0	8	pl127_0000
2	护手	510	【阿斯特拉】服装·腕部	460	0	8	pl128_0000
2	护手	511	【矿石】服装·腕部	461	0	5	pl025_0000
2	护手	512	【浴场】服装·腕	462	94	8	pl106_0000
2	护手	517	精英·健美腕甲阿尔法	467	154	10	pl115_0000
2	护手	518	精英·轰吼腕甲阿尔法	468	158	10	pl083_0100
2	护手	519	精英·轰吼腕甲贝塔	469	158	10	pl083_0110
2	护手	520	守护者腕甲阿尔法	470	50	5	pl121_0000
2	护手	521	【结云】服装·腕部	471	0	6	pl122_0000
2	护手	522	【银骑士】服装·腕部	472	0	6	pl123_0000
2	护手	523	HARDUMMY	473	132	11	pl068_0010
2	护手	524	精英·触角腕甲伽马	474	176	11	pl086_0020
2	护手	525	【苍星之将】服装·腕部	475	0	7	pl072_0000
2	护手	526	精英·苍世武士【袖】阿尔法	476	170	11	pl072_0001
2	护手	527	精英·雪崩腕甲伽马	477	180	11	pl085_0020
2	护手	528	精英·霜刃冰牙龙腕甲阿尔法	478	162	10	pl089_0500
2	护手	529	精英·霜刃冰牙龙腕甲贝塔	479	162	10	pl089_0510
2	护手	530	精英·龙钢爪阿尔法	480	180	11	pl129_0000
2	护手	531	精英·龙钢爪贝塔	481	180	11	pl129_0010
2	护手	532	HARDUMMY	482	160	11	pl068_0020
2	护手	533	Unavailable	483	0	0	无
2	护手	534	精英·里昂腕部阿尔法	484	150	11	pl130_0000
2	护手	535	精英·克莱尔腕部阿尔法	485	150	11	pl131_0000
2	护手	536	【里昂】服装·腕部	486	0	11	pl130_0000
2	护手	537	【克莱尔】服装·腕部	487	0	11	pl131_0000
2	护手	540	【岩贼龙】服装·腕部	490	0	4	pl039_0000
2	护手	541	【铸铁】服装·腕部	491	0	5	pl031_0000
2	护手	542	【火龙心阿尔法】服装·腕部	492	0	5	pl021_0100
2	护手	543	【火龙心贝塔】服装·腕部	493	0	5	pl021_0110
2	护手	544	【熔岩龙阿尔法】服装·腕部	494	0	5	pl040_0000
2	护手	545	【熔岩龙贝塔】服装·腕部	495	0	5	pl040_0010
2	护手	546	【风漂龙阿尔法】服装·腕部	496	0	5	pl027_0000
2	护手	547	【风漂龙贝塔】服装·腕部	497	0	5	pl027_0010
2	护手	548	【惨爪龙阿尔法】服装·腕部	498	0	5	pl029_0000
2	护手	549	【惨爪龙贝塔】服装·腕部	499	0	5	pl029_0010
2	护手	550	【火龙阿尔法】服装·腕部	500	0	5	pl033_0000
2	护手	551	【火龙贝塔】服装·腕部	501	0	5	pl033_0010
2	护手	552	【火龙魂阿尔法】服装·腕部	502	0	6	pl033_0100
2	护手	553	【火龙魂贝塔】服装·腕部	503	0	6	pl033_0110
2	护手	554	【角龙阿尔法】服装·腕部	504	0	5	pl034_0000
2	护手	555	【角龙贝塔】服装·腕部	505	0	5	pl034_0010
2	护手	556	【暴君角龙阿尔法】服装·腕部	506	0	6	pl034_0100
2	护手	557	【暴君角龙贝塔】服装·腕部	507	0	6	pl034_0110
2	护手	558	【爆锤龙阿尔法】服装·腕部	508	0	6	pl041_0000
2	护手	559	【爆锤龙贝塔】服装·腕部	509	0	6	pl041_0010
2	护手	560	【爆鳞龙阿尔法】服装·腕部	510	0	6	pl042_0000
2	护手	561	【爆鳞龙贝塔】服装·腕部	511	0	6	pl042_0010
2	护手	562	【残虐阿尔法】服装·腕部	512	0	6	pl050_0000
2	护手	563	【残虐贝塔】服装·腕部	513	0	6	pl050_0010
2	护手	564	【杜宾阿尔法】服装·腕部	514	0	6	pl044_0000
2	护手	565	【杜宾贝塔】服装·腕部	515	0	6	pl044_0000
2	护手	566	【大马士革阿尔法】服装·腕部	516	0	6	pl043_0000
2	护手	567	【大马士革贝塔】服装·腕部	517	0	6	pl043_0010
2	护手	568	【铸岛熔岩阿尔法】服装·腕部	518	0	7	pl038_0000
2	护手	569	【铸岛熔岩贝塔】服装·腕部	519	0	7	pl038_0010
2	护手	570	【铸岛熔岩伽马】服装·腕部	520	0	7	pl038_0020
2	护手	571	【战纹阿尔法】服装·腕部	521	0	7	pl030_0000
2	护手	572	【战纹贝塔】服装·腕部	522	0	7	pl030_0010
2	护手	573	【战纹伽马】服装·腕部	523	0	7	pl030_0020
2	护手	574	【帝王阿尔法】服装·腕部	524	0	7	pl046_0000
2	护手	575	【帝王贝塔】服装·腕部	525	0	7	pl046_0010
2	护手	576	【帝王伽马】服装·腕部	526	0	7	pl046_0020
2	护手	577	【钢龙阿尔法】服装·腕部	527	0	7	pl047_0000
2	护手	578	【钢龙贝塔】服装·腕部	528	0	7	pl047_0010
2	护手	579	【钢龙伽马】服装·腕部	529	0	7	pl047_0020
2	护手	580	【乌尔德阿尔法】服装·腕部	530	0	7	pl032_0000
2	护手	581	【乌尔德贝塔】服装·腕部	531	0	7	pl032_0010
2	护手	582	【乌尔德伽马】服装·腕部	532	0	7	pl032_0020
2	护手	583	【麒麟阿尔法】服装·腕部	533	0	7	pl035_0000
2	护手	584	【麒麟贝塔】服装·腕部	534	0	7	pl035_0010
2	护手	585	【麒麟伽马】服装·腕部	535	0	7	pl035_0020
2	护手	586	【冥灯幽火阿尔法】服装·腕部	536	0	7	pl045_0000
2	护手	587	【冥灯幽火贝塔】服装·腕部	537	0	7	pl045_0010
2	护手	588	【冥灯幽火伽马】服装·腕部	538	0	7	pl045_0020
2	护手	589	【皇后阿尔法】服装·腕部	539	0	7	pl051_0000
2	护手	590	【皇后贝塔】服装·腕部	540	0	7	pl051_0010
2	护手	591	【皇后伽马】服装·腕部	541	0	7	pl051_0020
2	护手	592	【绚辉龙铠罗阿尔法】服装·腕部	542	0	7	pl049_0000
2	护手	593	【绚辉龙铠罗贝塔】服装·腕部	543	0	7	pl049_0010
2	护手	594	【绚辉龙铠罗伽马】服装·腕部	544	0	7	pl049_0020
2	护手	595	【精英·巨蜂】服装·腕部	546	0	8	pl007_0001
2	护手	596	【精英·巨甲虫】服装·腕部	547	0	8	pl017_0001
2	护手	599	【精英·贼龙】服装·腕部	550	0	8	pl008_0001
2	护手	600	【精英·眩鸟】服装·腕部	551	0	8	pl023_0001
2	护手	601	【精英·痹贼龙】服装·腕部	552	0	8	pl022_0001
2	护手	602	【精英·岩贼龙】服装·腕部	553	0	8	pl039_0001
2	护手	603	【精英·搔鸟】服装·腕部	554	0	8	pl009_0001
2	护手	604	【精英·毒妖鸟】服装·腕部	555	0	8	pl010_0001
2	护手	605	【精英·妖水】服装·腕部	556	0	8	pl010_0101
2	护手	606	【精英·土砂龙】服装·腕部	557	0	8	pl012_0001
2	护手	607	【精英·泥鱼龙】服装·腕部	558	0	8	pl011_0001
2	护手	608	【精英·冰鱼龙】服装·腕部	559	0	8	pl110_0000
2	护手	609	【精英·飞雷龙】服装·腕部	560	0	8	pl013_0001
2	护手	610	【精英·朱毒】服装·腕部	561	0	8	pl013_0101
2	护手	611	【精英·猛牛龙阿尔法】服装·腕部	562	0	8	pl084_0000
2	护手	612	【精英·猛牛龙贝塔】服装·腕部	563	0	8	pl084_0010
2	护手	613	【精英·蛮颚龙阿尔法】服装·腕部	564	0	8	pl020_0001
2	护手	614	【精英·蛮颚龙贝塔】服装·腕部	565	0	8	pl020_0011
2	护手	615	【精英·雷颚阿尔法】服装·腕部	566	0	10	pl020_0101
2	护手	616	【精英·雷颚贝塔】服装·腕部	567	0	10	pl020_0111
2	护手	617	【精英·雌火龙阿尔法】服装·腕部	568	0	8	pl021_0001
2	护手	618	【精英·雌火龙贝塔】服装·腕部	569	0	8	pl021_0011
2	护手	619	【精英·火龙心阿尔法】服装·腕部	570	0	8	pl021_0101
2	护手	620	【精英·火龙心贝塔】服装·腕部	571	0	8	pl021_0111
2	护手	621	【精英·浮空龙】服装·腕部	572	0	8	pl024_0001
2	护手	622	【精英·浮梦】服装·腕部	573	0	8	pl024_0101
2	护手	623	【精英·骨锤龙】服装·腕部	574	0	8	pl028_0001
2	护手	624	【机械】服装·腕部	575	0	9	pl091_0000
2	护手	625	【蒸汽贵族贝塔】服装·腕部	674	0	9	pl104_0000
2	护手	626	【精英·冰牙龙阿尔法】服装·腕部	576	0	9	pl089_0000
2	护手	627	【精英·冰牙龙贝塔】服装·腕部	577	0	9	pl089_0010
2	护手	628	【精英·火龙阿尔法】服装·腕部	578	0	9	pl033_0001
2	护手	629	【精英·火龙贝塔】服装·腕部	579	0	9	pl033_0011
2	护手	630	【精英·火龙魂阿尔法】服装·腕部	580	0	10	pl033_0101
2	护手	631	【精英·火龙魂贝塔】服装·腕部	581	0	10	pl033_0111
2	护手	632	【精英·角龙阿尔法】服装·腕部	582	0	9	pl034_0001
2	护手	633	【精英·角龙贝塔】服装·腕部	583	0	9	pl034_0011
2	护手	634	【精英·暴君角龙阿尔法】服装·腕部	584	0	10	pl034_0101
2	护手	635	【精英·暴君角龙贝塔】服装·腕部	585	0	10	pl034_0111
2	护手	636	【精英·风漂龙阿尔法】服装·腕部	586	0	9	pl027_0001
2	护手	637	【精英·风漂龙贝塔】服装·腕部	587	0	9	pl027_0011
2	护手	638	【精英·霜漂阿尔法】服装·腕部	588	0	10	pl027_0500
2	护手	639	【精英·霜漂贝塔】服装·腕部	589	0	10	pl027_0510
2	护手	640	【精英·惨爪阿尔法】服装·腕部	590	0	9	pl029_0001
2	护手	641	【精英·惨爪贝塔】服装·腕部	591	0	9	pl029_0011
2	护手	642	【精英·亡爪阿尔法】服装·腕部	592	0	10	pl029_0101
2	护手	643	【精英·亡爪贝塔】服装·腕部	593	0	10	pl029_0111
2	护手	644	【精英·熔岩龙】服装·腕部	594	0	9	pl040_0001
2	护手	645	【精英·爆锤龙】服装·腕部	595	0	9	pl041_0001
2	护手	646	【精英·迅龙阿尔法】服装·腕部	596	0	9	pl080_0000
2	护手	647	【精英·迅龙贝塔】服装·腕部	597	0	9	pl080_0010
2	护手	648	【精英·斩龙阿尔法】服装·腕部	598	0	9	pl081_0000
2	护手	649	【精英·斩龙贝塔】服装·腕部	599	0	9	pl081_0010
2	护手	650	【精英·斩黄阿尔法】服装·腕部	600	0	10	pl081_0100
2	护手	651	【精英·斩黄贝塔】服装·腕部	601	0	10	pl081_0110
2	护手	652	【精英·碎龙阿尔法】服装·腕部	602	0	9	pl082_0000
2	护手	653	【精英·碎龙贝塔】服装·腕部	603	0	9	pl082_0010
2	护手	654	【精英·轰龙阿尔法】服装·腕部	604	0	9	pl083_0000
2	护手	655	【精英·轰龙贝塔】服装·腕部	605	0	9	pl083_0010
2	护手	656	【精英·轰吼阿尔法】服装·腕部	606	0	10	pl083_0100
2	护手	657	【精英·轰吼贝塔】服装·腕部	607	0	10	pl083_0110
2	护手	658	【黑带】服装·腕部	608	0	10	pl093_0000
2	护手	659	【精英·矜持阿尔法】服装·腕部	609	0	10	pl042_0500
2	护手	660	【精英·矜持贝塔】服装·腕部	610	0	10	pl042_0510
2	护手	661	【精英·贪欲阿尔法】服装·腕部	611	0	10	pl050_0500
2	护手	662	【精英·贪欲贝塔】服装·腕部	612	0	10	pl050_0510
2	护手	663	【精英·雪崩阿尔法】服装·腕部	613	0	11	pl085_0000
2	护手	664	【精英·雪崩贝塔】服装·腕部	614	0	11	pl085_0010
2	护手	665	【精英·死灭阿尔法】服装·腕部	615	0	11	pl032_0500
2	护手	666	【精英·死灭贝塔】服装·腕部	616	0	11	pl032_0510
2	护手	667	【精英·帝王阿尔法】服装·腕部	617	0	11	pl046_0001
2	护手	668	【精英·帝王贝塔】服装·腕部	618	0	11	pl046_0011
2	护手	669	【精英·钢龙阿尔法】服装·腕部	619	0	11	pl047_0001
2	护手	670	【精英·钢龙贝塔】服装·腕部	620	0	11	pl047_0011
2	护手	671	【精英·麒麟阿尔法】服装·腕部	621	0	11	pl035_0001
2	护手	672	【精英·麒麟贝塔】服装·腕部	622	0	11	pl035_0011
2	护手	673	【精英·触角阿尔法】服装·腕部	623	0	11	pl086_0000
2	护手	674	【精英·触角贝塔】服装·腕部	624	0	11	pl086_0010
2	护手	675	【公会宫殿】服装·腕部	625	0	10	pl094_0000
2	护手	678	【精英·迦楼罗阿尔法】服装·腕部	628	0	11	pl088_0000
2	护手	679	【精英·迦楼罗贝塔】服装·腕部	629	0	11	pl088_0010
2	护手	680	【精英·黑狼鸟阿尔法】服装·腕部	630	0	10	pl108_0000
2	护手	681	【精英·黑狼鸟贝塔】服装·腕部	631	0	10	pl108_0010
2	护手	682	【精英·雷狼龙阿尔法】服装·腕部	632	0	10	pl107_0000
2	护手	683	【精英·雷狼龙贝塔】服装·腕部	633	0	10	pl107_0010
2	护手	684	【精英·金黄澄月阿尔法】服装·腕部	634	0	11	pl021_0200
2	护手	685	【精英·金黄澄月贝塔】服装·腕部	635	0	11	pl021_0210
2	护手	686	【精英·银白耀日阿尔法】服装·腕部	636	0	11	pl033_0200
2	护手	687	【精英·银白耀日贝塔】服装·腕部	637	0	11	pl033_0210
2	护手	688	【精英·皇后阿尔法】服装·腕部	638	0	11	pl051_0001
2	护手	689	【精英·皇后贝塔】服装·腕部	639	0	11	pl051_0011
2	护手	690	【精英·狂纹阿尔法】服装·腕部	640	0	11	pl030_0500
2	护手	691	【精英·狂纹贝塔】服装·腕部	641	0	11	pl030_0510
2	护手	692	【公会成果】服装·腕部	642	0	11	pl092_0000
2	护手	693	【精英·金色阿尔法】服装·腕部	643	0	10	pl109_0000
2	护手	694	【精英·金色贝塔】服装·腕部	644	0	10	pl109_0010
2	护手	695	【精英·狱狼龙阿尔法】服装·腕部	645	0	10	pl107_0100
2	护手	696	【精英·狱狼龙贝塔】服装·腕部	646	0	10	pl107_0110
2	护手	697	【精英·龙纹阿尔法】服装·腕部	647	0	11	pl087_0000
2	护手	698	【精英·龙纹贝塔】服装·腕部	648	0	11	pl087_0010
2	护手	699	【精英·齐天阿尔法】服装·腕部	649	0	11	pl109_0500
2	护手	700	【精英·齐天贝塔】服装·腕部	650	0	11	pl109_0510
2	护手	701	【精英·铁腕阿尔法】服装·腕部	651	0	11	pl082_0500
2	护手	702	【精英·铁腕贝塔】服装·腕部	652	0	11	pl082_0510
2	护手	703	【精英·霜刃冰牙龙阿尔法】服装·腕部	653	0	10	pl089_0500
2	护手	704	【精英·霜刃冰牙龙贝塔】服装·腕部	654	0	10	pl089_0510
2	护手	705	【精英·煌黑龙阿尔法】服装·腕部	655	0	11	pl052_0000
2	护手	706	【精英·煌黑龙贝塔】服装·腕部	656	0	11	pl052_0010
2	护手	707	【精英·龙阿尔法】服装·腕部	657	0	11	pl129_0000
2	护手	708	【精英·龙贝塔】服装·腕部	658	0	11	pl129_0010
2	护手	709	【精英·绚辉龙铠罗阿尔法】服装·腕部	659	0	11	pl049_0001
2	护手	710	【精英·绚辉龙铠罗贝塔】服装·腕部	660	0	11	pl049_0011
2	护手	715	【健美阿尔法】服装·腕部	665	0	10	pl115_0000
2	护手	716	【苍世武士】服装·腕部	666	0	11	pl072_0001
2	护手	717	Unavailable	667	0	0	无
2	护手	718	HARDUMMY	668	0	11	pl068_0020
2	护手	719	【精英·雪崩伽马】服装·腕部	669	0	11	pl085_0020
2	护手	720	【精英·触角伽马】服装·腕部	670	0	11	pl086_0020
2	护手	721	Unavailable	671	0	0	无
2	护手	722	【健美伽马】服装·腕部	672	0	11	pl115_0001
2	护手	723	【内衣阿尔法】服装·腕部	673	0	11	pl500_0000
2	护手	724	【内衣贝塔】服装·腕部	675	0	11	pl501_0000
2	护手	725	Unavailable	676	0	0	无
2	护手	726	Unavailable	677	0	0	无
2	护手	727	Unavailable	678	0	0	无
2	护手	728	Unavailable	0	0	0	无
2	护手	729	Unavailable	0	0	0	无
2	护手	730	Unavailable	0	0	0	无
2	护手	731	Unavailable	0	0	0	无
2	护手	732	Unavailable	0	0	0	无
2	护手	733	Unavailable	0	0	0	无
2	护手	734	Unavailable	0	0	0	无
2	护手	735	Unavailable	0	0	0	无
2	护手	736	Unavailable	0	0	0	无
2	护手	737	Unavailable	0	0	0	无
2	护手	738	Unavailable	0	0	0	无
2	护手	739	Unavailable	0	0	0	无
2	护手	740	Unavailable	0	0	0	无
2	护手	741	Unavailable	0	0	0	无
2	护手	742	Unavailable	0	0	0	无
2	护手	743	Unavailable	0	0	0	无
2	护手	744	Unavailable	0	0	0	无
2	护手	745	Unavailable	0	0	0	无
2	护手	746	Unavailable	0	0	0	无
2	护手	747	Unavailable	0	0	0	无
2	护手	748	Unavailable	0	0	0	无
2	护手	749	Unavailable	0	0	0	无
2	护手	750	Unavailable	0	0	0	无
3	腰甲	2	皮制皮带	1	2	0	pl001_0000
3	腰甲	15	锁甲皮带	15	2	0	pl014_0000
3	腰甲	1	猎人腰甲	2	6	0	pl002_0000
3	腰甲	5	骨制腰甲	5	6	0	pl003_0000
3	腰甲	6	合金腰甲	6	8	1	pl004_0000
3	腰甲	9	巨蜂腰甲	9	8	0	pl007_0000
3	腰甲	4	贼龙腰甲	4	8	0	pl008_0000
3	腰甲	10	搔鸟腰甲	10	10	0	pl009_0000
3	腰甲	11	毒妖鸟腰甲	11	12	1	pl010_0000
3	腰甲	13	土砂龙腰甲	13	14	1	pl012_0000
3	腰甲	12	泥鱼龙腰甲	12	14	1	pl011_0000
3	腰甲	14	飞雷龙腰甲	14	16	1	pl013_0000
3	腰甲	25	矿石腰甲	24	18	2	pl025_0000
3	腰甲	18	巨甲虫腰甲	17	18	2	pl017_0000
3	腰甲	3	蛮颚龙腰甲	3	20	2	pl020_0000
3	腰甲	21	雌火龙腰甲	20	22	2	pl021_0000
3	腰甲	23	眩鸟腰甲	22	18	2	pl023_0000
3	腰甲	24	浮空龙腰甲	23	20	2	pl024_0000
3	腰甲	22	痹贼龙腰甲	21	20	2	pl022_0000
3	腰甲	28	骨锤龙腰甲	27	24	2	pl028_0000
3	腰甲	20	独角仙护腰具	19	22	2	pl019_0000 (男性限定)
3	腰甲	159	燕尾蝶护腰具	164	22	2	pl019_0000 (女性限定)
3	腰甲	31	铸铁腰甲	30	28	3	pl031_0000
3	腰甲	27	风漂龙腰甲	26	30	3	pl027_0000
3	腰甲	29	惨爪龙腰甲	28	30	3	pl029_0000
3	腰甲	33	火龙腰甲	32	30	3	pl033_0000
3	腰甲	34	角龙腰甲	33	32	3	pl034_0000
3	腰甲	35	麒麟腰环	34	34	3	pl035_0000
3	腰甲	26	死神脐带	25	32	3	pl026_0000
3	腰甲	36	旅团腰甲	35	28	3	pl036_0000
3	腰甲	39	皮制皮带阿尔法	37	32	4	pl001_0000
3	腰甲	40	皮制皮带贝塔	38	32	4	pl001_0000
3	腰甲	147	锁甲皮带阿尔法	39	32	4	pl014_0000
3	腰甲	148	锁甲皮带贝塔	40	32	4	pl014_0000
3	腰甲	41	猎人腰甲阿尔法	41	36	4	pl002_0000
3	腰甲	42	猎人腰甲贝塔	42	36	4	pl002_0010
3	腰甲	43	骨制腰甲阿尔法	43	36	4	pl003_0000
3	腰甲	44	骨制腰甲贝塔	44	36	4	pl003_0000
3	腰甲	45	合金腰甲阿尔法	45	36	4	pl004_0000
3	腰甲	46	合金腰甲贝塔	46	36	4	pl004_0000
3	腰甲	51	巨蜂腰甲阿尔法	51	38	4	pl007_0000
3	腰甲	52	巨蜂腰甲贝塔	52	38	4	pl007_0000
3	腰甲	57	巨甲虫腰甲阿尔法	57	38	4	pl017_0000
3	腰甲	58	巨甲虫腰甲贝塔	58	38	4	pl017_0000
3	腰甲	61	贼龙腰甲阿尔法	61	40	4	pl008_0000
3	腰甲	62	贼龙腰甲贝塔	62	40	4	pl008_0000
3	腰甲	63	搔鸟腰甲阿尔法	63	40	4	pl009_0000
3	腰甲	64	搔鸟腰甲贝塔	64	40	4	pl009_0000
3	腰甲	65	毒妖鸟腰甲阿尔法	65	42	4	pl010_0000
3	腰甲	66	毒妖鸟腰甲贝塔	66	42	4	pl010_0010
3	腰甲	69	土砂龙腰甲阿尔法	69	42	4	pl012_0000
3	腰甲	70	土砂龙腰甲贝塔	70	42	4	pl012_0000
3	腰甲	67	泥鱼龙腰甲阿尔法	67	44	4	pl011_0000
3	腰甲	68	泥鱼龙腰甲贝塔	68	44	4	pl011_0000
3	腰甲	71	飞雷龙腰甲阿尔法	71	44	4	pl013_0000
3	腰甲	72	飞雷龙腰甲贝塔	72	44	4	pl013_0000
3	腰甲	93	蛮颚龙腰甲阿尔法	93	44	4	pl020_0000
3	腰甲	94	蛮颚龙腰甲贝塔	94	44	4	pl020_0010
3	腰甲	73	雌火龙腰甲阿尔法	73	46	4	pl021_0000
3	腰甲	74	雌火龙腰甲贝塔	74	46	4	pl021_0010
3	腰甲	77	眩鸟腰甲阿尔法	77	40	4	pl023_0000
3	腰甲	78	眩鸟腰甲贝塔	78	40	4	pl023_0000
3	腰甲	79	浮空龙腰甲阿尔法	79	44	4	pl024_0000
3	腰甲	80	浮空龙腰甲贝塔	80	44	4	pl024_0000
3	腰甲	75	痹贼龙腰甲阿尔法	75	40	4	pl022_0000
3	腰甲	76	痹贼龙腰甲贝塔	76	40	4	pl022_0000
3	腰甲	97	骨锤龙腰甲阿尔法	97	46	5	pl028_0000
3	腰甲	98	骨锤龙腰甲贝塔	98	46	5	pl028_0010
3	腰甲	89	矿石腰甲阿尔法	89	50	5	pl025_0000
3	腰甲	90	矿石腰甲贝塔	90	50	5	pl025_0000
3	腰甲	91	铸铁腰甲阿尔法	91	50	5	pl031_0000
3	腰甲	92	铸铁腰甲贝塔	92	50	5	pl031_0000
3	腰甲	87	火龙心腰甲阿尔法	87	52	5	pl021_0100
3	腰甲	88	火龙心腰甲贝塔	88	52	5	pl021_0110
3	腰甲	95	风漂龙腰甲阿尔法	95	54	5	pl027_0000
3	腰甲	96	风漂龙腰甲贝塔	96	54	5	pl027_0010
3	腰甲	81	惨爪龙腰甲阿尔法	81	54	5	pl029_0000
3	腰甲	82	惨爪龙腰甲贝塔	82	54	5	pl029_0010
3	腰甲	101	火龙腰甲阿尔法	101	54	5	pl033_0000
3	腰甲	102	火龙腰甲贝塔	102	54	5	pl033_0010
3	腰甲	111	火龙魂腰甲阿尔法	111	56	6	pl033_0100
3	腰甲	112	火龙魂腰甲贝塔	112	56	6	pl033_0110
3	腰甲	103	角龙腰甲阿尔法	103	54	5	pl034_0000
3	腰甲	104	角龙腰甲贝塔	104	54	5	pl034_0010
3	腰甲	113	暴君角龙腰甲阿尔法	113	56	6	pl034_0100
3	腰甲	114	暴君角龙腰甲贝塔	114	56	6	pl034_0110
3	腰甲	83	岩贼龙腰甲阿尔法	83	48	4	pl039_0000
3	腰甲	84	岩贼龙腰甲贝塔	84	48	4	pl039_0000
3	腰甲	85	熔岩龙腰甲阿尔法	85	56	5	pl040_0000
3	腰甲	86	熔岩龙腰甲贝塔	86	56	5	pl040_0010
3	腰甲	109	爆锤龙腰甲阿尔法	109	60	6	pl041_0000
3	腰甲	110	爆锤龙腰甲贝塔	110	60	6	pl041_0010
3	腰甲	107	战纹腰甲阿尔法	107	64	7	pl030_0000
3	腰甲	108	战纹腰甲贝塔	108	64	7	pl030_0010
3	腰甲	117	独角仙护腰具阿尔法	117	42	4	pl019_0000 (男性限定)
3	腰甲	118	独角仙护腰具贝塔	118	42	4	pl019_0000 (男性限定)
3	腰甲	160	燕尾蝶护腰具阿尔法	165	42	4	pl019_0000 (女性限定)
3	腰甲	161	燕尾蝶护腰具贝塔	166	42	4	pl019_0000 (女性限定)
3	腰甲	119	旅团腰甲阿尔法	119	52	5	pl036_0000
3	腰甲	120	旅团腰甲贝塔	120	52	5	pl036_0000
3	腰甲	121	大马士革腰甲阿尔法	121	60	6	pl043_0000
3	腰甲	122	大马士革腰甲贝塔	122	60	6	pl043_0010
3	腰甲	123	杜宾腰甲阿尔法	123	60	6	pl044_0000
3	腰甲	124	杜宾腰甲贝塔	124	60	6	pl044_0000
3	腰甲	129	钢龙安稳阿尔法	129	64	7	pl047_0000
3	腰甲	130	钢龙安稳贝塔	130	64	7	pl047_0010
3	腰甲	127	帝王腰甲阿尔法	127	64	7	pl046_0000
3	腰甲	128	帝王腰甲贝塔	128	64	7	pl046_0010
3	腰甲	105	麒麟腰环阿尔法	105	64	7	pl035_0000
3	腰甲	106	麒麟腰环贝塔	106	64	7	pl035_0010
3	腰甲	99	乌尔德腰甲阿尔法	99	64	7	pl032_0000
3	腰甲	100	乌尔德腰甲贝塔	100	64	7	pl032_0010
3	腰甲	115	爆鳞龙腰甲阿尔法	115	58	6	pl042_0000
3	腰甲	116	爆鳞龙腰甲贝塔	116	58	6	pl042_0010
3	腰甲	131	死神脐带阿尔法	133	62	6	pl026_0000
3	腰甲	132	死神脐带贝塔	134	62	6	pl026_0000
3	腰甲	133	公会十字腰甲阿尔法	135	62	7	pl048_0000
3	腰甲	134	公会十字腰甲贝塔	136	62	7	pl048_0000
