武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
7	铳枪	74	火炎铳枪2	6	组合模型	wp/gun/gun004	wp/gun/parts/op_gun012
7	铳枪	75	蛮颚龙加农炮1	1	组合模型	wp/gun/gun004	wp/gun/parts/op_gun001
7	铳枪	77	蛮颚龙加农炮3	2	组合模型	wp/gun/gun004	wp/gun/parts/op_gun001
7	铳枪	78	龙骨铳枪1	3	组合模型	wp/gun/gun004	wp/gun/parts/op_gun001
7	铳枪	79	龙骨铳枪2	4	组合模型	wp/gun/gun005	wp/gun/parts/op_gun001
7	铳枪	81	惊天动地熔山龙铳枪	5	组合模型	wp/gun/gun005	wp/gun/parts/op_gun001
7	铳枪	82	黑钢铳枪1	5	组合模型	wp/gun/gun005	wp/gun/parts/op_gun001
7	铳枪	83	黑钢铳枪2	2	组合模型	wp/gun/gun004	wp/gun/parts/op_gun006
7	铳枪	85	钢龙爪铳枪	3	组合模型	wp/gun/gun004	wp/gun/parts/op_gun006
7	铳枪	86	冥灯龙铳枪	4	组合模型	wp/gun/gun006	wp/gun/parts/op_gun006
7	铳枪	88	熔山龙铳枪	5	组合模型	wp/gun/gun006	wp/gun/parts/op_gun006
7	铳枪	89	Unavailable	5	组合模型	wp/gun/gun006	wp/gun/parts/op_gun006
7	铳枪	90	Unavailable	6	组合模型	wp/gun/gun006	wp/gun/parts/op_gun008
7	铳枪	92	Unavailable	6	组合模型	wp/gun/gun006	wp/gun/parts/op_gun008
7	铳枪	93	Unavailable	1	组合模型	wp/gun/gun004	wp/gun/parts/op_gun002
7	铳枪	95	Unavailable	2	组合模型	wp/gun/gun004	wp/gun/parts/op_gun002
7	铳枪	96	Unavailable	3	组合模型	wp/gun/gun004	wp/gun/parts/op_gun002
7	铳枪	97	Unavailable	4	组合模型	wp/gun/gun005	wp/gun/parts/op_gun002
7	铳枪	99	Unavailable	5	组合模型	wp/gun/gun005	wp/gun/parts/op_gun002
7	铳枪	100	愚欲铳枪	5	组合模型	wp/gun/gun005	wp/gun/parts/op_gun002
7	铳枪	101	暴铳枪格拉古利德	2	组合模型	wp/gun/gun004	wp/gun/parts/op_gun004
7	铳枪	103	金色的铳枪·毒	3	组合模型	wp/gun/gun004	wp/gun/parts/op_gun004
7	铳枪	104	金色的铳枪·睡眠	4	组合模型	wp/gun/gun006	wp/gun/parts/op_gun004
7	铳枪	106	金色的铳枪·泥鱼	5	组合模型	wp/gun/gun006	wp/gun/parts/op_gun004
7	铳枪	107	金色的铳枪·土砂	5	组合模型	wp/gun/gun006	wp/gun/parts/op_gun004
7	铳枪	108	金色的铳枪·飞雷	2	组合模型	wp/gun/gun004	
7	铳枪	110	金色的铳枪·痹贼	3	组合模型	wp/gun/gun004	
7	铳枪	111	金色的铳枪·风漂	5	组合模型	wp/gun/gun004	
7	铳枪	112	金色的铳枪·尸套	4	独立模型	wp/gun/gun006	
7	铳枪	113	金色的铳枪·王	7	独立模型	wp/gun/gun006	
7	铳枪	115	铠罗铳枪·贼	4	组合模型	wp/gun/gun001	
7	铳枪	117	铠罗铳枪·土砂	5	组合模型	wp/gun/gun001	
7	铳枪	118	铠罗铳枪·飞雷	6	独立模型	wp/gun/gun003	
7	铳枪	120	铠罗铳枪·痹贼	7	独立模型	wp/gun/gun003	
7	铳枪	121	铠罗铳枪·风漂	7	组合模型	wp/gun/gun003	wp/gun/parts/op_gun011
7	铳枪	123	铠罗铳枪·王	5	独立模型	wp/gun/gun009	
7	铳枪	125	铠罗铳枪·水	6	独立模型	wp/gun/gun009	
7	铳枪	126	铠罗铳枪·毒	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	
7	铳枪	128	皇后牙杖	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	
7	铳枪	129	皇后牙杖·炎妃	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	
7	铳枪	130	皇后牙杖·灭尽	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun001
7	铳枪	132	铠罗铳枪·冰	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun010
7	铳枪	133	皇金铳枪·风漂	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun002
7	铳枪	134	皇金铳枪·尸套	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun003
7	铳枪	135	皇金铳枪·王	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun004
7	铳枪	136	皇金铳枪·爆鳞	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun006
7	铳枪	137	皇金铳枪·飞雷	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun007
7	铳枪	138	皇金铳枪·麻痹	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun008
7	铳枪	139	皇金铳枪·水	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun009
7	铳枪	140	防卫队改良型铳枪1	5	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun012
7	铳枪	141	防卫队改良型铳枪2	6	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun001
7	铳枪	143	防卫队改良型铳枪4	6	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun010
7	铳枪	144	防卫队改良型铳枪5	6	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun002
7	铳枪	145	Unavailable	6	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun003
7	铳枪	146	Unavailable	6	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun004
7	铳枪	147	Unavailable	6	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun006
7	铳枪	148	Unavailable	6	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun007
7	铳枪	149	Unavailable	6	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun008
7	铳枪	150	铬钢镰枪1	6	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun009
7	铳枪	151	铬钢镰枪2	6	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun012
7	铳枪	152	铬钢镰枪3	7	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	154	黑羽铳枪2	7	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	155	烧灭种火【祸】	7	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	156	飞雷铳枪【蜻蛉切】·改	6	组合模型	wp/gun/gun009	
7	铳枪	158	飞毒铳枪红火花	7	组合模型	wp/gun/gun009	
7	铳枪	160	飞毒铳枪【红火蜂】	7	组合模型	wp/gun/gun009	wp/gun/parts/op_gun005
7	铳枪	162	元神战车	7	组合模型	wp/gun/gun009	wp/gun/parts/op_gun011
7	铳枪	164	皇家铳枪·改	7	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	165	君王爆破铳枪	7	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun007
7	铳枪	167	泥岩龙异兽1	7	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun008
7	铳枪	168	泥岩龙异兽2	7	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun009
7	铳枪	169	双斗冰牙	7	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun012
7	铳枪	170	双斗冰牙·改	7	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun003
7	铳枪	171	琥珀行军	7	组合模型 (凯罗武器)	wp/gun/bs_gun014	
7	铳枪	172	风漂龙加农炮3	7	组合模型 (凯罗武器)	wp/gun/bs_gun014	
7	铳枪	173	霜漂加农炮	0	组合模型	wp/gun/gun003	
7	铳枪	175	隐密加农炮2	2	组合模型	wp/gun/gun003	
7	铳枪	176	龙骨铳枪【烈震】1	4	组合模型	wp/gun/gun003	
7	铳枪	177	龙骨铳枪【烈震】2	5	组合模型	wp/gun/gun003	
7	铳枪	178	龙骨铳枪【烈震】3	6	组合模型	wp/gun/gun003	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	189	狼牙铳枪【贪狱】	8	组合模型	wp/gun/gun010	
7	铳枪	191	牙龙铳枪【大胃王】2	9	组合模型	wp/gun/gun010	
7	铳枪	192	轰龙爆破铳枪	10	组合模型	wp/gun/gun010	
7	铳枪	193	轰龙爆破铳枪·改	9	组合模型	wp/gun/gun002	wp/gun/parts/op_gun024
7	铳枪	195	痹贼铳枪【暗头巾】1	10	组合模型	wp/gun/gun002	wp/gun/parts/op_gun024
7	铳枪	196	痹贼铳枪【暗头巾】2	11	独立模型	wp/gun/gun012	
7	铳枪	198	斩龙破坏炮2	8	独立模型	wp/gun/gun005	
7	铳枪	199	Unavailable	9	独立模型	wp/gun/gun005	
7	铳枪	200	死灭烟火尸铳枪	8	独立模型	wp/gun/gun010	
7	铳枪	202	罪罚铳枪2	9	独立模型	wp/gun/gun010	
7	铳枪	203	土砂龙断崖1	10	独立模型	wp/gun/gun010	
7	铳枪	204	土砂龙断崖2	9	独立模型	wp/gun/gun008	
7	铳枪	205	碎龙破坏炮1	9	独立模型	wp/gun/gun008	
7	铳枪	206	碎龙破坏炮2	11	独立模型	wp/gun/gun021	
7	铳枪	208	蛮颚龙之炎铳枪1	8	独立模型	wp/gun/gun007	
7	铳枪	209	蛮颚龙之炎铳枪2	9	独立模型	wp/gun/gun007	
7	铳枪	210	腾跃雷颚1	11	独立模型	wp/gun/gun020	
7	铳枪	212	封龙铳枪1	8	组合模型	wp/gun/gun010	wp/gun/parts/op_gun010
7	铳枪	214	金刚宝塔－寂灭－	9	组合模型	wp/gun/gun010	wp/gun/parts/op_gun010
7	铳枪	215	真·惊天动地熔山龙铳枪	9	独立模型	wp/gun/gun013	
7	铳枪	217	暴君·水碟	9	独立模型	wp/gun/gun013	
7	铳枪	218	钢龙暴风雨	10	独立模型	wp/gun/gun013	
7	铳枪	219	冥灯龙铳枪改	9	组合模型	wp/gun/gun003	wp/gun/parts/op_gun007
7	铳枪	220	业铳枪暴食	9	组合模型	wp/gun/gun003	wp/gun/parts/op_gun014
7	铳枪	222	鬼神铳枪猛狮	9	组合模型	wp/gun/gun002	wp/gun/parts/op_gun018
7	铳枪	224	Unavailable	9	组合模型	wp/gun/gun002	wp/gun/parts/op_gun018
7	铳枪	225	魂焰铳枪·炎妃	8	组合模型	wp/gun/gun011	
7	铳枪	227	魂焰铳枪·冥灯	9	组合模型	wp/gun/gun011	
7	铳枪	228	劫难爆破铳枪	10	组合模型	wp/gun/gun011	
7	铳枪	229	吼铳枪【焰咬】	10	组合模型	wp/gun/gun012	
7	铳枪	231	奇面手筒【火祭】	11	组合模型	wp/gun/gun012	
7	铳枪	232	公会宫殿守序者	10	组合模型	wp/gun/gun004	wp/gun/parts/op_gun017
7	铳枪	234	Unavailable	8	组合模型	wp/gun/gun006	wp/gun/parts/op_gun022
7	铳枪	236	Unavailable	9	组合模型	wp/gun/gun006	wp/gun/parts/op_gun022
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	239	Unavailable	9	独立模型	wp/gun/gun018	
7	铳枪	241	Unavailable	10	独立模型	wp/gun/gun018	
7	铳枪	242	Unavailable	11	独立模型	wp/gun/gun018	
7	铳枪	243	Unavailable	10	独立模型	wp/gun/gun019	
7	铳枪	245	赤龙击破枪·水	11	独立模型	wp/gun/gun019	
7	铳枪	246	赤龙击破枪·冰	8	组合模型	wp/gun/gun011	wp/gun/parts/op_gun001
7	铳枪	248	赤龙击破枪·龙	9	组合模型	wp/gun/gun011	wp/gun/parts/op_gun001
7	铳枪	249	赤龙击破枪·毒	9	独立模型	wp/gun/gun014	
7	铳枪	251	赤龙击破枪·睡眠	9	独立模型	wp/gun/gun014	
7	铳枪	252	赤龙击破枪·爆破	10	独立模型	wp/gun/gun014	
7	铳枪	253	赤龙击破枪·火	8	组合模型	wp/gun/gun005	wp/gun/parts/op_gun006
7	铳枪	255	赤龙击破枪·冰	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun006
7	铳枪	256	赤龙击破枪·雷	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun020
7	铳枪	258	赤龙击破枪·毒	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun020
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	261	赤龙击破枪·爆破	10	组合模型	wp/gun/gun006	wp/gun/parts/op_gun015
7	铳枪	263	金色的铳枪·毒	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun021
7	铳枪	265	金色的铳枪·贼	10	组合模型	wp/gun/gun005	wp/gun/parts/op_gun021
7	铳枪	266	金色的铳枪·泥鱼	8	组合模型	wp/gun/gun011	wp/gun/parts/op_gun002
7	铳枪	268	金色的铳枪·飞雷	9	组合模型	wp/gun/gun011	wp/gun/parts/op_gun002
7	铳枪	269	金色的铳枪·蛮颚	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun019
7	铳枪	271	金色的铳枪·风漂	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun019
7	铳枪	272	金色的铳枪·尸套	11	独立模型	wp/gun/gun032	
7	铳枪	274	金色的铳枪·爆鳞	8	组合模型	wp/gun/gun011	wp/gun/parts/op_gun004
7	铳枪	276	铠罗铳枪·泥鱼	9	组合模型	wp/gun/gun011	wp/gun/parts/op_gun004
7	铳枪	277	铠罗铳枪·土砂	9	组合模型	wp/gun/gun006	wp/gun/parts/op_gun013
7	铳枪	279	铠罗铳枪·蛮颚	9	组合模型	wp/gun/gun006	wp/gun/parts/op_gun013
7	铳枪	280	铠罗铳枪·痹贼	9	组合模型	wp/gun/gun011	
7	铳枪	282	铠罗铳枪·尸套	10	组合模型	wp/gun/gun011	
7	铳枪	283	铠罗铳枪·王	11	独立模型	wp/gun/gun016	
7	铳枪	285	铠罗铳枪·水	10	独立模型	wp/gun/gun006	
7	铳枪	286	铠罗铳枪·毒	10	独立模型	wp/gun/gun015	
7	铳枪	288	铠罗铳枪·冰	11	独立模型	wp/gun/gun015	
7	铳枪	289	皇金铳枪·风漂	10	独立模型	wp/gun/gun003	
7	铳枪	290	皇金铳枪·尸套	11	组合模型	wp/gun/gun003	wp/gun/parts/op_gun011
7	铳枪	291	皇金铳枪·王	11	独立模型	wp/gun/gun017	
7	铳枪	293	皇金铳枪·飞雷	10	独立模型	wp/gun/gun022	
7	铳枪	295	皇金铳枪·水	11	独立模型	wp/gun/gun023	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	300	Unavailable	11	组合模型	wp/gun/gun009	
7	铳枪	301	Unavailable	11	组合模型	wp/gun/gun009	wp/gun/parts/op_gun005
7	铳枪	302	Unavailable	11	组合模型	wp/gun/gun009	wp/gun/parts/op_gun011
7	铳枪	303	Unavailable	10	独立模型	wp/gun/gun028	
7	铳枪	305	Unavailable	11	独立模型	wp/gun/gun028	
7	铳枪	306	Unavailable	9	独立模型	wp/gun/gun026	
7	铳枪	308	Unavailable	10	独立模型	wp/gun/gun026	
7	铳枪	309	Unavailable	9	独立模型	wp/gun/gun027	
7	铳枪	311	Unavailable	11	独立模型	wp/gun/gun022	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	323	Unavailable	11	独立模型	wp/gun/gun027	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	330	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	332	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	333	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	334	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	335	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	336	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	337	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	338	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	339	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	330	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	332	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	333	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	334	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	335	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	336	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	337	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	338	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	339	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	126	铠罗铳枪·毒	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	
7	铳枪	128	皇后牙杖	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	
7	铳枪	129	皇后牙杖·炎妃	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	
7	铳枪	130	皇后牙杖·灭尽	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun001
7	铳枪	132	铠罗铳枪·冰	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun010
7	铳枪	133	皇金铳枪·风漂	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun002
7	铳枪	134	皇金铳枪·尸套	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun003
7	铳枪	135	皇金铳枪·王	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun004
7	铳枪	136	皇金铳枪·爆鳞	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun006
7	铳枪	137	皇金铳枪·飞雷	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun007
7	铳枪	138	皇金铳枪·麻痹	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun008
7	铳枪	139	皇金铳枪·水	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun009
7	铳枪	140	防卫队改良型铳枪1	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun012
7	铳枪	141	防卫队改良型铳枪2	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun001
7	铳枪	143	防卫队改良型铳枪4	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun010
7	铳枪	144	防卫队改良型铳枪5	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun002
7	铳枪	145	Unavailable	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun003
7	铳枪	146	Unavailable	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun004
7	铳枪	147	Unavailable	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun006
7	铳枪	148	Unavailable	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun007
7	铳枪	149	Unavailable	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun008
7	铳枪	150	铬钢镰枪1	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun009
7	铳枪	151	铬钢镰枪2	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun012
7	铳枪	152	铬钢镰枪3	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	154	黑羽铳枪2	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	155	烧灭种火【祸】	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	164	皇家铳枪·改	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	165	君王爆破铳枪	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun007
7	铳枪	167	泥岩龙异兽1	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun008
7	铳枪	168	泥岩龙异兽2	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun009
7	铳枪	169	双斗冰牙	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun012
7	铳枪	170	双斗冰牙·改	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun003
7	铳枪	171	琥珀行军	11	组合模型 (凯罗武器)	wp/gun/bs_gun014	
7	铳枪	172	风漂龙加农炮3	11	组合模型 (凯罗武器)	wp/gun/bs_gun014	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	13	钢铁制改良剑斧1	0	组合模型	wp/saxe/saxe001	
8	斩斧	15	钢铁制改良剑斧3	0	组合模型	wp/saxe/saxe001	
8	斩斧	16	合金制完成剑斧1	1	组合模型	wp/saxe/saxe001	
8	斩斧	17	合金制完成剑斧2	2	组合模型	wp/saxe/saxe001	
8	斩斧	19	断灭的一闪	3	组合模型	wp/saxe/saxe001	
8	斩斧	20	闪电斧1	4	组合模型	wp/saxe/saxe001	
8	斩斧	21	闪电斧2	5	组合模型	wp/saxe/saxe001	
8	斩斧	23	雷光迅斧2	5	组合模型	wp/saxe/saxe001	
8	斩斧	24	雷光迅斧3	6	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe004
8	斩斧	26	动力迅斧2	7	独立模型	wp/saxe/saxe004	
8	斩斧	28	贼龙剑斧2	3	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe006
8	斩斧	30	贼龙掠夺者1	4	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe006
8	斩斧	31	贼龙掠夺者2	5	独立模型	wp/saxe/saxe006	
8	斩斧	33	火龙剑斧1	6	独立模型	wp/saxe/saxe006	
8	斩斧	34	火龙剑斧2	2	组合模型	wp/saxe/saxe001	
8	斩斧	36	火龙斧飞龙牙2	3	组合模型	wp/saxe/saxe001	
8	斩斧	37	Unavailable	4	组合模型	wp/saxe/saxe002	
8	斩斧	39	骨制剑斧2	5	组合模型	wp/saxe/saxe002	
8	斩斧	40	骨制剑斧3	5	组合模型	wp/saxe/saxe002	
8	斩斧	41	骨制斩斧1	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe010
8	斩斧	43	骨制斩斧3	6	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe010
8	斩斧	44	重击斩斧1	1	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe001
8	斩斧	46	尸套龙剑斧1	2	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe001
8	斩斧	47	尸套龙剑斧2	3	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe001
8	斩斧	48	浮空龙大斧1	4	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe001
8	斩斧	50	浮空龙斩斧1	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe001
8	斩斧	51	浮空龙斩斧2	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe001
8	斩斧	52	浮空龙斩斧3	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe012
8	斩斧	54	优雅战斧2	6	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe012
8	斩斧	55	亡灵之柱	3	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe008
8	斩斧	57	泥岩斧1	4	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe008
8	斩斧	58	泥岩斧2	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe008
8	斩斧	60	泥鱼龙剑斧1	6	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe008
8	斩斧	61	泥鱼龙剑斧2	0	组合模型	wp/saxe/saxe003	
8	斩斧	63	爆鳞龙剑斧1	0	组合模型	wp/saxe/saxe003	
8	斩斧	64	爆鳞龙剑斧2	1	组合模型	wp/saxe/saxe003	
8	斩斧	65	土砂龙斧1	2	组合模型	wp/saxe/saxe003	
8	斩斧	67	土砂龙斧3	3	组合模型	wp/saxe/saxe003	
8	斩斧	68	土砂龙剑斧1	4	组合模型	wp/saxe/saxe003	
