武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
7	铳枪	285	鎧羅銃槍‧水	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	286	鎧羅銃槍‧毒	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	287	鎧羅銃槍‧睡眠	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	288	鎧羅銃槍‧冰	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	289	帝王金銃槍‧風漂	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun007
7	铳枪	290	帝王金銃槍‧屍套	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun008
7	铳枪	291	帝王金銃槍‧王	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun009
7	铳枪	292	帝王金銃槍‧爆鱗	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun012
7	铳枪	293	帝王金銃槍‧飛雷	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun003
7	铳枪	294	帝王金銃槍‧麻痺	11	组合模型 (凯罗武器)	wp/gun/bs_gun014	
7	铳枪	295	帝王金銃槍‧水	11	组合模型 (凯罗武器)	wp/gun/bs_gun014	
7	铳枪	296	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	297	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	298	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	299	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	300	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	301	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	302	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	303	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	304	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	305	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	306	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	307	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	308	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	309	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	310	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	311	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	312	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	313	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	314	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	315	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	316	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	317	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	318	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	319	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	320	Unavailable	0	组合模型	wp/gun/gun001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	1	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	2	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	3	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	4	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	5	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	6	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	10	鐵製試作劍斧Ⅰ	0	组合模型	wp/saxe/saxe001	
8	斩斧	11	鐵製試做劍斧Ⅱ	0	组合模型	wp/saxe/saxe001	
8	斩斧	12	鐵製試做劍斧Ⅲ	1	组合模型	wp/saxe/saxe001	
8	斩斧	13	鋼鐵製改良劍斧Ⅰ	2	组合模型	wp/saxe/saxe001	
8	斩斧	14	鋼鐵製改良劍斧Ⅱ	3	组合模型	wp/saxe/saxe001	
8	斩斧	15	鋼鐵製改良劍斧Ⅲ	4	组合模型	wp/saxe/saxe001	
8	斩斧	16	合金製完成劍斧Ⅰ	5	组合模型	wp/saxe/saxe001	
8	斩斧	17	合金製完成劍斧Ⅱ	5	组合模型	wp/saxe/saxe001	
8	斩斧	18	滅盡龍斬斧	6	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe004
8	斩斧	19	斷滅的一閃	7	独立模型	wp/saxe/saxe004	
8	斩斧	53	優雅戰斧Ⅰ	3	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe006
8	斩斧	54	優雅戰斧Ⅱ	4	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe006
8	斩斧	55	凶靈之柱	5	独立模型	wp/saxe/saxe006	
8	斩斧	56	亡靈之柱	6	独立模型	wp/saxe/saxe006	
8	斩斧	20	閃電斧Ⅰ	2	组合模型	wp/saxe/saxe001	
8	斩斧	21	閃電斧Ⅱ	3	组合模型	wp/saxe/saxe001	
8	斩斧	22	雷光迅斧Ⅰ	4	组合模型	wp/saxe/saxe002	
8	斩斧	23	雷光迅斧Ⅱ	5	组合模型	wp/saxe/saxe002	
8	斩斧	24	雷光迅斧Ⅲ	5	组合模型	wp/saxe/saxe002	
8	斩斧	25	動力迅斧Ⅰ	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe010
8	斩斧	26	動力迅斧Ⅱ	6	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe010
8	斩斧	27	凶豺龍劍斧Ⅰ	1	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe001
8	斩斧	28	凶豺龍劍斧Ⅱ	2	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe001
8	斩斧	29	凶豺龍劍斧Ⅲ	3	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe001
8	斩斧	30	凶豺龍掠奪者Ⅰ	4	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe001
8	斩斧	31	凶豺龍掠奪者Ⅱ	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe001
8	斩斧	32	凶豺龍掠奪者Ⅲ	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe001
8	斩斧	63	爆鱗龍劍斧Ⅰ	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe012
8	斩斧	64	爆鱗龍劍斧Ⅱ	6	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe012
8	斩斧	33	火龍劍斧Ⅰ	3	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe008
8	斩斧	34	火龍劍斧Ⅱ	4	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe008
8	斩斧	35	火龍斧飛龍牙Ⅰ	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe008
8	斩斧	36	火龍斧飛龍牙Ⅱ	6	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe008
8	斩斧	38	骨製劍斧Ⅰ	0	组合模型	wp/saxe/saxe003	
8	斩斧	39	骨製劍斧Ⅱ	0	组合模型	wp/saxe/saxe003	
8	斩斧	40	骨製劍斧Ⅲ	1	组合模型	wp/saxe/saxe003	
8	斩斧	41	骨製斬斧Ⅰ	2	组合模型	wp/saxe/saxe003	
8	斩斧	42	骨製斬斧Ⅱ	3	组合模型	wp/saxe/saxe003	
8	斩斧	43	骨製斬斧Ⅲ	4	组合模型	wp/saxe/saxe003	
8	斩斧	44	重擊斬斧Ⅰ	5	组合模型	wp/saxe/saxe003	
8	斩斧	45	重擊斬斧Ⅱ	5	组合模型	wp/saxe/saxe003	
8	斩斧	46	屍套龍劍斧Ⅰ	6	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe007
8	斩斧	47	屍套龍劍斧Ⅱ	6	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe007
8	斩斧	57	泥岩戰斧Ⅰ	1	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe002
8	斩斧	58	泥岩戰斧Ⅱ	2	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe002
8	斩斧	59	泥岩戰斧Ⅲ	3	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe002
8	斩斧	60	泥岩龍劍斧Ⅰ	4	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe002
8	斩斧	61	泥岩龍劍斧Ⅱ	5	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe002
8	斩斧	62	泥岩龍劍斧Ⅲ	6	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe002
8	斩斧	48	浮空龍大斧Ⅰ	2	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe005
8	斩斧	49	浮空龍大斧Ⅱ	3	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe005
8	斩斧	50	浮空龍斬斧Ⅰ	4	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe005
8	斩斧	51	浮空龍斬斧Ⅱ	5	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe005
8	斩斧	52	浮空龍斬斧Ⅲ	6	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe005
8	斩斧	65	土砂龍斧Ⅰ	1	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe003
8	斩斧	66	土砂龍斧Ⅱ	2	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe003
8	斩斧	67	土砂龍斧Ⅲ	3	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe003
8	斩斧	68	土砂龍劍斧Ⅰ	4	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe003
8	斩斧	69	土砂龍劍斧Ⅱ	5	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe003
8	斩斧	70	土砂龍劍斧Ⅲ	5	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe003
8	斩斧	71	爆鎚戰斧Ⅰ	3	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe009
8	斩斧	72	爆鎚戰斧Ⅱ	4	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe009
8	斩斧	73	暴君斧	5	独立模型	wp/saxe/saxe003	
8	斩斧	74	命運劍斧	6	独立模型	wp/saxe/saxe007	
8	斩斧	75	惡靈	7	独立模型	wp/saxe/saxe007	
8	斩斧	76	蠻顎龍斬斧	2	独立模型	wp/saxe/saxe005	
8	斩斧	77	蠻顎龍斬斧改	4	独立模型	wp/saxe/saxe005	
8	斩斧	78	蠻顎劍斧	6	独立模型	wp/saxe/saxe005	
8	斩斧	79	龍骨劍斧Ⅰ	2	组合模型	wp/saxe/saxe003	
8	斩斧	80	龍骨劍斧Ⅱ	3	组合模型	wp/saxe/saxe003	
8	斩斧	81	龍骨劍斧Ⅲ	5	组合模型	wp/saxe/saxe003	
8	斩斧	82	雷斧	3	独立模型	wp/saxe/saxe002	
8	斩斧	83	雷斧改	6	独立模型	wp/saxe/saxe002	
8	斩斧	84	斷雷斧麒麟	7	独立模型	wp/saxe/saxe002	
8	斩斧	85	黑鋼劍斧Ⅰ	4	组合模型	wp/saxe/saxe001	
8	斩斧	86	黑鋼劍斧Ⅱ	5	组合模型	wp/saxe/saxe001	
8	斩斧	87	炎王劍斧	6	独立模型	wp/saxe/saxe001	
8	斩斧	88	炎王城塞	7	独立模型	wp/saxe/saxe001	
8	斩斧	89	冥燈龍劍斧	7	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe011
8	斩斧	100	暴君	5	独立模型	wp/saxe/saxe008	
8	斩斧	101	恐怖暴君	6	独立模型	wp/saxe/saxe008	
8	斩斧	102	金色的劍斧‧雷	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	
8	斩斧	103	金色的劍斧‧麻痺	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	
8	斩斧	104	金色的劍斧‧睡眠	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	
8	斩斧	105	金色的劍斧‧賊	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe001
8	斩斧	106	金色的劍斧‧泥魚	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe002
8	斩斧	107	金色的劍斧‧土砂	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe003
8	斩斧	108	金色的劍斧‧浮空	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe005
8	斩斧	109	金色的劍斧‧風漂	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe006
8	斩斧	110	金色的劍斧‧屍套	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe007
8	斩斧	111	金色的劍斧‧王	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe008
8	斩斧	112	金色的劍斧‧角	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe009
8	斩斧	113	金色的劍斧‧爆鎚	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe010
8	斩斧	114	金色的劍斧‧爆鱗	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe012
8	斩斧	115	鎧羅劍斧‧賊	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe001
8	斩斧	116	鎧羅劍斧‧泥魚	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe002
8	斩斧	117	鎧羅劍斧‧土砂	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe003
8	斩斧	118	鎧羅劍斧‧浮空	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe005
8	斩斧	119	鎧羅劍斧‧風漂	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe006
8	斩斧	120	鎧羅劍斧‧屍套	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe007
8	斩斧	121	鎧羅劍斧‧王	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe008
8	斩斧	122	鎧羅劍斧‧角	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe009
8	斩斧	123	鎧羅劍斧‧爆鎚	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe010
8	斩斧	124	鎧羅劍斧‧爆鱗	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe012
8	斩斧	125	鎧羅劍斧‧雷	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	126	鎧羅劍斧‧麻痺	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	127	鎧羅劍斧‧睡眠	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	128	皇后斧	6	组合模型	wp/saxe/saxe007	
8	斩斧	129	皇后斧‧炎妃	7	组合模型	wp/saxe/saxe007	
8	斩斧	130	皇后斧‧滅盡	7	组合模型	wp/saxe/saxe007	wp/saxe/parts/op_saxe004
8	斩斧	131	皇后斧‧冥燈	7	组合模型	wp/saxe/saxe007	wp/saxe/parts/op_saxe011
8	斩斧	132	鎧羅劍斧‧水	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	133	帝王金劍斧‧風漂	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe006
8	斩斧	134	帝王金劍斧‧屍套	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe007
8	斩斧	135	帝王金劍斧‧王	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe008
8	斩斧	136	帝王金劍斧‧爆鱗	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe012
8	斩斧	137	帝王金劍斧‧雷	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe012	
8	斩斧	138	帝王金劍斧‧水	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe012	
8	斩斧	139	帝王金劍斧‧麻痺	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe012	
8	斩斧	140	防衛隊變形式劍斧Ⅰ	0	组合模型	wp/saxe/saxe002	
8	斩斧	141	防衛隊變形式劍斧Ⅱ	2	组合模型	wp/saxe/saxe002	
8	斩斧	142	防衛隊變形式劍斧Ⅲ	4	组合模型	wp/saxe/saxe002	
8	斩斧	143	防衛隊變形式劍斧Ⅳ	5	组合模型	wp/saxe/saxe002	
8	斩斧	144	防衛隊變形式劍斧Ⅴ	6	组合模型	wp/saxe/saxe002	
8	斩斧	145	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	146	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	147	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	148	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	149	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	150	鉻鋼救星Ⅰ	8	组合模型	wp/saxe/saxe008	
8	斩斧	151	鉻鋼救星Ⅱ	9	组合模型	wp/saxe/saxe008	
8	斩斧	152	鉻鋼救星Ⅲ	10	组合模型	wp/saxe/saxe008	
8	斩斧	153	黑羽劍斧Ⅰ	9	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe027
8	斩斧	154	黑羽劍斧Ⅱ	10	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe027
8	斩斧	155	斷滅的一閃【破】	11	独立模型	wp/saxe/saxe011	
8	斩斧	156	冰凌亡靈‧改	9	独立模型	wp/saxe/saxe006	
8	斩斧	157	霜漂亡靈	9	独立模型	wp/saxe/saxe010	
8	斩斧	158	勇士冰川	10	独立模型	wp/saxe/saxe010	
8	斩斧	159	雷光迅斧Ⅳ	8	组合模型	wp/saxe/saxe002	
8	斩斧	160	迅雷劍斧Ⅰ	9	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe025
8	斩斧	161	迅雷劍斧Ⅱ	10	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe025
8	斩斧	162	獄界斬裂斧	10	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe026
8	斩斧	163	曼陀羅花園Ⅰ	8	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe013
8	斩斧	164	曼陀羅花園Ⅱ	9	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe013
8	斩斧	165	涌湍礁湖Ⅰ	8	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe014
8	斩斧	166	涌湍礁湖Ⅱ	9	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe014
8	斩斧	167	隱密戰斧	9	独立模型	wp/saxe/saxe013	
8	斩斧	168	隱密戰斧‧改	9	独立模型	wp/saxe/saxe013	
8	斩斧	169	闇夜斬擊斧【弦月】	10	独立模型	wp/saxe/saxe013	
8	斩斧	170	重機巨動力Ⅰ	9	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe010
8	斩斧	171	重機巨動力Ⅱ	9	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe010
8	斩斧	172	轟龍掠奪者Ⅰ	9	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe019
8	斩斧	173	轟龍掠奪者Ⅱ	9	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe019
8	斩斧	174	牙龍劍斧【噬裂】Ⅰ	8	组合模型	wp/saxe/saxe008	wp/saxe/parts/op_saxe001
8	斩斧	175	牙龍劍斧【噬裂】Ⅱ	9	组合模型	wp/saxe/saxe008	wp/saxe/parts/op_saxe001
8	斩斧	176	琥珀碎斷	9	独立模型	wp/saxe/saxe012	
8	斩斧	177	琥珀碎斷‧改	9	独立模型	wp/saxe/saxe012	
8	斩斧	178	冰霜琥珀	10	独立模型	wp/saxe/saxe012	
8	斩斧	179	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	180	爆鱗龍心	10	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe018
8	斩斧	181	火龍斧飛龍牙Ⅲ	9	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe008
8	斩斧	182	藍牙蒼炎斧	9	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe031
8	斩斧	183	銀牙煌龍斧	11	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe028
8	斩斧	184	龍姬的劍斧	8	独立模型	wp/saxe/saxe017	
8	斩斧	185	龍姬的劍斧‧改	9	独立模型	wp/saxe/saxe017	
8	斩斧	186	煌戰之金劍斧	11	独立模型	wp/saxe/saxe018	
8	斩斧	187	威武獠牙Ⅰ	8	组合模型	wp/saxe/saxe009	
8	斩斧	188	威武獠牙Ⅱ	9	组合模型	wp/saxe/saxe009	
8	斩斧	189	威武獠牙Ⅲ	10	组合模型	wp/saxe/saxe009	
8	斩斧	190	嚴冰獷野	10	组合模型	wp/saxe/saxe010	
8	斩斧	191	冰魔揚軍	11	组合模型	wp/saxe/saxe010	
8	斩斧	192	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	193	死滅處刑者屍劍斧	10	组合模型	wp/saxe/saxe009	wp/saxe/parts/op_saxe016
8	斩斧	194	罪罰斬斧Ⅰ	9	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe022
8	斩斧	195	罪罰斬斧Ⅱ	10	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe022
8	斩斧	196	泥岩龍腐海Ⅰ	8	组合模型	wp/saxe/saxe009	wp/saxe/parts/op_saxe002
8	斩斧	197	泥岩龍腐海Ⅱ	9	组合模型	wp/saxe/saxe009	wp/saxe/parts/op_saxe002
8	斩斧	198	巨牛大劍斧Ⅰ	8	组合模型	wp/saxe/saxe009	wp/saxe/parts/op_saxe023
8	斩斧	199	巨牛大劍斧Ⅱ	9	组合模型	wp/saxe/saxe009	wp/saxe/parts/op_saxe023
8	斩斧	200	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	201	獰悍浮空龍Ⅰ	8	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe005
8	斩斧	202	獰悍浮空龍Ⅱ	9	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe005
8	斩斧	203	斬龍斬斧Ⅰ	9	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe021
8	斩斧	204	斬龍斬斧Ⅱ	9	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe021
8	斩斧	205	夜神斬斧Ⅰ	8	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe015
8	斩斧	206	夜神斬斧Ⅱ	9	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe015
8	斩斧	207	土砂龍掘削Ⅰ	8	组合模型	wp/saxe/saxe009	wp/saxe/parts/op_saxe003
8	斩斧	208	土砂龍掘削Ⅱ	9	组合模型	wp/saxe/saxe009	wp/saxe/parts/op_saxe003
8	斩斧	209	碎龍斬斧Ⅰ	9	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe020
8	斩斧	210	碎龍斬斧Ⅱ	9	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe020
8	斩斧	211	 碎光之劍斧	11	独立模型	wp/saxe/saxe027	
8	斩斧	212	惡靈‧改	9	独立模型	wp/saxe/saxe007	
8	斩斧	213	冥王	9	独立模型	wp/saxe/saxe007	
8	斩斧	214	蠻顎劍斧‧改	8	独立模型	wp/saxe/saxe005	
8	斩斧	215	破軍蠻炎劍斧	9	独立模型	wp/saxe/saxe005	
8	斩斧	216	破軍雷顎劍斧	9	独立模型	wp/saxe/saxe009	
8	斩斧	217	破軍雷顎劍斧‧改	9	独立模型	wp/saxe/saxe009	
8	斩斧	218	破軍蠻雷劍斧	10	独立模型	wp/saxe/saxe009	
8	斩斧	219	封龍劍斧Ⅰ	9	组合模型	wp/saxe/saxe009	
8	斩斧	220	封龍劍斧Ⅱ	10	组合模型	wp/saxe/saxe009	
8	斩斧	221	諸行無常－燈籠－	11	独立模型	wp/saxe/saxe015	
8	斩斧	222	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	223	雷公寶斧【麒麟】	10	独立模型	wp/saxe/saxe002	
8	斩斧	224	水螅‧橫裂	10	独立模型	wp/saxe/saxe014	
8	斩斧	225	暴君‧橫裂	11	独立模型	wp/saxe/saxe014	
8	斩斧	226	炎王朱炎寶座	10	独立模型	wp/saxe/saxe001	
8	斩斧	227	冥燈龍劍斧改	11	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe011
8	斩斧	228	業斧暴食強慾	11	独立模型	wp/saxe/saxe016	
8	斩斧	229	金剛角斧	10	独立模型	wp/saxe/saxe019	
8	斩斧	230	鬼神角斧【雷火豐】	11	独立模型	wp/saxe/saxe020	
8	斩斧	231	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	232	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	233	魂焰劍斧‧炎妃	11	组合模型	wp/saxe/saxe007	
8	斩斧	234	魂焰劍斧‧滅盡	11	组合模型	wp/saxe/saxe007	wp/saxe/parts/op_saxe004
8	斩斧	235	魂焰劍斧‧冥燈	11	组合模型	wp/saxe/saxe007	wp/saxe/parts/op_saxe011
8	斩斧	236	劫難掠奪者	10	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe029
8	斩斧	237	公會宮殿劍斧	9	独立模型	wp/saxe/saxe023	
8	斩斧	238	金剛角斧雷鳴	11	独立模型	wp/saxe/saxe019	
8	斩斧	239	獄界斬裂斧改	11	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe026
8	斩斧	240	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	241	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	242	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	243	宮廷衛劍斧【巨星】	11	独立模型	wp/saxe/saxe023	
8	斩斧	244	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	245	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	246	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	247	赤龍討伐劍斧‧火	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	248	赤龍討伐劍斧‧水	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	249	赤龍討伐劍斧‧冰	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	250	赤龍討伐劍斧‧雷	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	251	赤龍討伐劍斧‧龍	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	252	赤龍討伐劍斧‧毒	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	253	赤龍討伐劍斧‧麻痺	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	254	赤龍討伐劍斧‧睡眠	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	255	赤龍討伐劍斧‧爆破	11	独立模型 (冥赤武器)	wp/saxe/saxe021	
8	斩斧	256	赤龍討伐劍斧‧火	11	独立模型 (冥赤武器)	wp/saxe/saxe026	
8	斩斧	257	赤龍討伐劍斧‧水	11	独立模型 (冥赤武器)	wp/saxe/saxe026	
