武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
7	铳枪	234	Unavailable	8	组合模型	wp/gun/gun006	wp/gun/parts/op_gun022
7	铳枪	236	Unavailable	9	组合模型	wp/gun/gun006	wp/gun/parts/op_gun022
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	239	Unavailable	9	独立模型	wp/gun/gun018	
7	铳枪	241	Unavailable	10	独立模型	wp/gun/gun018	
7	铳枪	242	Unavailable	11	独立模型	wp/gun/gun018	
7	铳枪	243	Unavailable	10	独立模型	wp/gun/gun019	
7	铳枪	245	赤龍擊破槍‧水	11	独立模型	wp/gun/gun019	
7	铳枪	246	赤龍擊破槍‧冰	8	组合模型	wp/gun/gun011	wp/gun/parts/op_gun001
7	铳枪	248	赤龍擊破槍‧龍	9	组合模型	wp/gun/gun011	wp/gun/parts/op_gun001
7	铳枪	249	赤龍擊破槍‧毒	9	独立模型	wp/gun/gun014	
7	铳枪	251	赤龍擊破槍‧睡眠	9	独立模型	wp/gun/gun014	
7	铳枪	252	赤龍擊破槍‧爆破	10	独立模型	wp/gun/gun014	
7	铳枪	253	赤龍擊破槍‧火	8	组合模型	wp/gun/gun005	wp/gun/parts/op_gun006
7	铳枪	255	赤龍擊破槍‧冰	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun006
7	铳枪	256	赤龍擊破槍‧雷	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun020
7	铳枪	258	赤龍擊破槍‧毒	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun020
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	261	赤龍擊破槍‧爆破	10	组合模型	wp/gun/gun006	wp/gun/parts/op_gun015
7	铳枪	263	金色的銃槍‧毒	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun021
7	铳枪	265	金色的銃槍‧賊	10	组合模型	wp/gun/gun005	wp/gun/parts/op_gun021
7	铳枪	266	金色的銃槍‧泥魚	8	组合模型	wp/gun/gun011	wp/gun/parts/op_gun002
7	铳枪	268	金色的銃槍‧飛雷	9	组合模型	wp/gun/gun011	wp/gun/parts/op_gun002
7	铳枪	269	金色的銃槍‧蠻顎	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun019
7	铳枪	271	金色的銃槍‧風漂	9	组合模型	wp/gun/gun005	wp/gun/parts/op_gun019
7	铳枪	272	金色的銃槍‧屍套	11	独立模型	wp/gun/gun032	
7	铳枪	274	金色的銃槍‧爆鱗	8	组合模型	wp/gun/gun011	wp/gun/parts/op_gun004
7	铳枪	276	鎧羅銃槍‧泥魚	9	组合模型	wp/gun/gun011	wp/gun/parts/op_gun004
7	铳枪	277	鎧羅銃槍‧土砂	9	组合模型	wp/gun/gun006	wp/gun/parts/op_gun013
7	铳枪	279	鎧羅銃槍‧蠻顎	9	组合模型	wp/gun/gun006	wp/gun/parts/op_gun013
7	铳枪	280	鎧羅銃槍‧痺賊	9	组合模型	wp/gun/gun011	
7	铳枪	282	鎧羅銃槍‧屍套	10	组合模型	wp/gun/gun011	
7	铳枪	283	鎧羅銃槍‧王	11	独立模型	wp/gun/gun016	
7	铳枪	285	鎧羅銃槍‧水	10	独立模型	wp/gun/gun006	
7	铳枪	286	鎧羅銃槍‧毒	10	独立模型	wp/gun/gun015	
7	铳枪	288	鎧羅銃槍‧冰	11	独立模型	wp/gun/gun015	
7	铳枪	289	帝王金銃槍‧風漂	10	独立模型	wp/gun/gun003	
7	铳枪	290	帝王金銃槍‧屍套	11	组合模型	wp/gun/gun003	wp/gun/parts/op_gun011
7	铳枪	291	帝王金銃槍‧王	11	独立模型	wp/gun/gun017	
7	铳枪	293	帝王金銃槍‧飛雷	10	独立模型	wp/gun/gun022	
7	铳枪	295	帝王金銃槍‧水	11	独立模型	wp/gun/gun023	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	300	Unavailable	11	组合模型	wp/gun/gun009	
7	铳枪	301	Unavailable	11	组合模型	wp/gun/gun009	wp/gun/parts/op_gun005
7	铳枪	302	Unavailable	11	组合模型	wp/gun/gun009	wp/gun/parts/op_gun011
7	铳枪	303	Unavailable	10	独立模型	wp/gun/gun028	
7	铳枪	305	Unavailable	11	独立模型	wp/gun/gun028	
7	铳枪	306	Unavailable	9	独立模型	wp/gun/gun026	
7	铳枪	308	Unavailable	10	独立模型	wp/gun/gun026	
7	铳枪	309	Unavailable	9	独立模型	wp/gun/gun027	
7	铳枪	311	Unavailable	11	独立模型	wp/gun/gun022	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	323	Unavailable	11	独立模型	wp/gun/gun027	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	330	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	332	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	333	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	334	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	335	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	336	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	337	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	338	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	339	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun024	
7	铳枪	330	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	332	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	333	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	334	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	335	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	336	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	337	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	338	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	339	Unavailable	11	独立模型 (冥赤武器)	wp/gun/gun031	
7	铳枪	126	鎧羅銃槍‧毒	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	
7	铳枪	128	皇后牙杖	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	
7	铳枪	129	皇后牙杖‧炎妃	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	
7	铳枪	130	皇后牙杖‧滅盡	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun001
7	铳枪	132	鎧羅銃槍‧冰	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun010
7	铳枪	133	帝王金銃槍‧風漂	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun002
7	铳枪	134	帝王金銃槍‧屍套	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun003
7	铳枪	135	帝王金銃槍‧王	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun004
7	铳枪	136	帝王金銃槍‧爆鱗	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun006
7	铳枪	137	帝王金銃槍‧飛雷	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun007
7	铳枪	138	帝王金銃槍‧麻痺	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun008
7	铳枪	139	帝王金銃槍‧水	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun009
7	铳枪	140	防衛隊改良型銃槍Ⅰ	9	组合模型 (凯罗武器)	wp/gun/bs_gun007	wp/gun/parts/op_gun012
7	铳枪	141	防衛隊改良型銃槍Ⅱ	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun001
7	铳枪	143	防衛隊改良型銃槍Ⅳ	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun010
7	铳枪	144	防衛隊改良型銃槍Ⅴ	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun002
7	铳枪	145	Unavailable	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun003
7	铳枪	146	Unavailable	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun004
7	铳枪	147	Unavailable	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun006
7	铳枪	148	Unavailable	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun007
7	铳枪	149	Unavailable	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun008
7	铳枪	150	鉻鋼鐮槍Ⅰ	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun009
7	铳枪	151	鉻鋼鐮槍Ⅱ	10	组合模型 (凯罗武器)	wp/gun/bs_gun008	wp/gun/parts/op_gun012
7	铳枪	152	鉻鋼鐮槍Ⅲ	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	154	黑羽銃槍Ⅱ	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	155	燒滅種火【禍】	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	164	皇家銃槍‧改	11	组合模型 (凯罗武器)	wp/gun/bs_gun008	
7	铳枪	165	君王爆破銃槍	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun007
7	铳枪	167	泥岩龍異獸Ⅰ	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun008
7	铳枪	168	泥岩龍異獸Ⅱ	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun009
7	铳枪	169	雙鬥冰牙	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun012
7	铳枪	170	雙鬥冰牙‧改	11	组合模型 (凯罗武器)	wp/gun/bs_gun013	wp/gun/parts/op_gun003
7	铳枪	171	琥珀行軍	11	组合模型 (凯罗武器)	wp/gun/bs_gun014	
7	铳枪	172	風漂龍加農砲Ⅲ	11	组合模型 (凯罗武器)	wp/gun/bs_gun014	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
7	铳枪	0	Unavailable	0	组合模型	wp/gun/gun001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	13	鋼鐵製改良劍斧Ⅰ	0	组合模型	wp/saxe/saxe001	
8	斩斧	15	鋼鐵製改良劍斧Ⅲ	0	组合模型	wp/saxe/saxe001	
8	斩斧	16	合金製完成劍斧Ⅰ	1	组合模型	wp/saxe/saxe001	
8	斩斧	17	合金製完成劍斧Ⅱ	2	组合模型	wp/saxe/saxe001	
8	斩斧	19	斷滅的一閃	3	组合模型	wp/saxe/saxe001	
8	斩斧	20	閃電斧Ⅰ	4	组合模型	wp/saxe/saxe001	
8	斩斧	21	閃電斧Ⅱ	5	组合模型	wp/saxe/saxe001	
8	斩斧	23	雷光迅斧Ⅱ	5	组合模型	wp/saxe/saxe001	
8	斩斧	24	雷光迅斧Ⅲ	6	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe004
8	斩斧	26	動力迅斧Ⅱ	7	独立模型	wp/saxe/saxe004	
8	斩斧	28	凶豺龍劍斧Ⅱ	3	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe006
8	斩斧	30	凶豺龍掠奪者Ⅰ	4	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe006
8	斩斧	31	凶豺龍掠奪者Ⅱ	5	独立模型	wp/saxe/saxe006	
8	斩斧	33	火龍劍斧Ⅰ	6	独立模型	wp/saxe/saxe006	
8	斩斧	34	火龍劍斧Ⅱ	2	组合模型	wp/saxe/saxe001	
8	斩斧	36	火龍斧飛龍牙Ⅱ	3	组合模型	wp/saxe/saxe001	
8	斩斧	37	Unavailable	4	组合模型	wp/saxe/saxe002	
8	斩斧	39	骨製劍斧Ⅱ	5	组合模型	wp/saxe/saxe002	
8	斩斧	40	骨製劍斧Ⅲ	5	组合模型	wp/saxe/saxe002	
8	斩斧	41	骨製斬斧Ⅰ	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe010
8	斩斧	43	骨製斬斧Ⅲ	6	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe010
8	斩斧	44	重擊斬斧Ⅰ	1	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe001
8	斩斧	46	屍套龍劍斧Ⅰ	2	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe001
8	斩斧	47	屍套龍劍斧Ⅱ	3	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe001
8	斩斧	48	浮空龍大斧Ⅰ	4	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe001
8	斩斧	50	浮空龍斬斧Ⅰ	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe001
8	斩斧	51	浮空龍斬斧Ⅱ	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe001
8	斩斧	52	浮空龍斬斧Ⅲ	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe012
8	斩斧	54	優雅戰斧Ⅱ	6	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe012
8	斩斧	55	凶靈之柱	3	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe008
8	斩斧	57	泥岩戰斧Ⅰ	4	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe008
8	斩斧	58	泥岩戰斧Ⅱ	5	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe008
8	斩斧	60	泥岩龍劍斧Ⅰ	6	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe008
8	斩斧	61	泥岩龍劍斧Ⅱ	0	组合模型	wp/saxe/saxe003	
8	斩斧	63	爆鱗龍劍斧Ⅰ	0	组合模型	wp/saxe/saxe003	
8	斩斧	64	爆鱗龍劍斧Ⅱ	1	组合模型	wp/saxe/saxe003	
8	斩斧	65	土砂龍斧Ⅰ	2	组合模型	wp/saxe/saxe003	
8	斩斧	67	土砂龍斧Ⅲ	3	组合模型	wp/saxe/saxe003	
8	斩斧	68	土砂龍劍斧Ⅰ	4	组合模型	wp/saxe/saxe003	
8	斩斧	69	土砂龍劍斧Ⅱ	5	组合模型	wp/saxe/saxe003	
8	斩斧	71	爆鎚戰斧Ⅰ	5	组合模型	wp/saxe/saxe003	
8	斩斧	72	爆鎚戰斧Ⅱ	6	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe007
8	斩斧	74	命運劍斧	6	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe007
8	斩斧	75	惡靈	1	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe002
8	斩斧	77	蠻顎龍斬斧改	2	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe002
8	斩斧	78	蠻顎劍斧	3	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe002
8	斩斧	79	龍骨劍斧Ⅰ	4	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe002
8	斩斧	81	龍骨劍斧Ⅲ	5	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe002
8	斩斧	82	雷斧	6	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe002
8	斩斧	83	雷斧改	2	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe005
8	斩斧	85	黑鋼劍斧Ⅰ	3	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe005
8	斩斧	86	黑鋼劍斧Ⅱ	4	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe005
8	斩斧	88	炎王城塞	5	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe005
8	斩斧	89	冥燈龍劍斧	6	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe005
8	斩斧	90	Unavailable	1	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe003
8	斩斧	92	Unavailable	2	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe003
8	斩斧	93	Unavailable	3	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe003
8	斩斧	94	Unavailable	4	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe003
8	斩斧	96	Unavailable	5	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe003
8	斩斧	97	Unavailable	5	组合模型	wp/saxe/saxe004	wp/saxe/parts/op_saxe003
8	斩斧	98	Unavailable	3	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe009
8	斩斧	100	暴君	4	组合模型	wp/saxe/saxe003	wp/saxe/parts/op_saxe009
8	斩斧	101	恐怖暴君	5	独立模型	wp/saxe/saxe003	
8	斩斧	103	金色的劍斧‧麻痺	6	独立模型	wp/saxe/saxe007	
8	斩斧	105	金色的劍斧‧賊	7	独立模型	wp/saxe/saxe007	
8	斩斧	106	金色的劍斧‧泥魚	2	独立模型	wp/saxe/saxe005	
8	斩斧	108	金色的劍斧‧浮空	4	独立模型	wp/saxe/saxe005	
8	斩斧	109	金色的劍斧‧風漂	6	独立模型	wp/saxe/saxe005	
8	斩斧	110	金色的劍斧‧屍套	2	组合模型	wp/saxe/saxe003	
8	斩斧	112	金色的劍斧‧角	3	组合模型	wp/saxe/saxe003	
8	斩斧	113	金色的劍斧‧爆鎚	5	组合模型	wp/saxe/saxe003	
8	斩斧	114	金色的劍斧‧爆鱗	3	独立模型	wp/saxe/saxe002	
8	斩斧	116	鎧羅劍斧‧泥魚	6	独立模型	wp/saxe/saxe002	
8	斩斧	117	鎧羅劍斧‧土砂	7	独立模型	wp/saxe/saxe002	
8	斩斧	118	鎧羅劍斧‧浮空	4	组合模型	wp/saxe/saxe001	
8	斩斧	120	鎧羅劍斧‧屍套	5	组合模型	wp/saxe/saxe001	
8	斩斧	121	鎧羅劍斧‧王	6	独立模型	wp/saxe/saxe001	
8	斩斧	123	鎧羅劍斧‧爆鎚	7	独立模型	wp/saxe/saxe001	
8	斩斧	124	鎧羅劍斧‧爆鱗	7	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe011
8	斩斧	126	鎧羅劍斧‧麻痺	5	独立模型	wp/saxe/saxe008	
8	斩斧	128	皇后斧	6	独立模型	wp/saxe/saxe008	
8	斩斧	129	皇后斧‧炎妃	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	
8	斩斧	131	皇后斧‧冥燈	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	
8	斩斧	132	鎧羅劍斧‧水	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	
8	斩斧	133	帝王金劍斧‧風漂	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe001
8	斩斧	135	帝王金劍斧‧王	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe002
8	斩斧	136	帝王金劍斧‧爆鱗	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe003
8	斩斧	137	帝王金劍斧‧雷	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe005
8	斩斧	138	帝王金劍斧‧水	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe006
8	斩斧	139	帝王金劍斧‧麻痺	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe007
8	斩斧	140	防衛隊變形式劍斧Ⅰ	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe008
8	斩斧	141	防衛隊變形式劍斧Ⅱ	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe009
8	斩斧	142	防衛隊變形式劍斧Ⅲ	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe010
8	斩斧	143	防衛隊變形式劍斧Ⅳ	5	组合模型 (凯罗武器)	wp/saxe/bs_saxe005	wp/saxe/parts/op_saxe012
8	斩斧	144	防衛隊變形式劍斧Ⅴ	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe001
8	斩斧	146	Unavailable	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe002
8	斩斧	147	Unavailable	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe003
8	斩斧	148	Unavailable	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe005
8	斩斧	149	Unavailable	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe006
8	斩斧	150	鉻鋼救星Ⅰ	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe007
8	斩斧	151	鉻鋼救星Ⅱ	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe008
8	斩斧	152	鉻鋼救星Ⅲ	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe009
8	斩斧	153	黑羽劍斧Ⅰ	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe010
8	斩斧	154	黑羽劍斧Ⅱ	6	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	wp/saxe/parts/op_saxe012
8	斩斧	155	斷滅的一閃【破】	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	157	霜漂亡靈	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	158	勇士冰川	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	159	雷光迅斧Ⅳ	6	组合模型	wp/saxe/saxe007	
8	斩斧	161	迅雷劍斧Ⅱ	7	组合模型	wp/saxe/saxe007	
8	斩斧	163	曼陀羅花園Ⅰ	7	组合模型	wp/saxe/saxe007	wp/saxe/parts/op_saxe004
8	斩斧	165	涌湍礁湖Ⅰ	7	组合模型	wp/saxe/saxe007	wp/saxe/parts/op_saxe011
8	斩斧	167	隱密戰斧	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe006	
8	斩斧	168	隱密戰斧‧改	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe006
8	斩斧	170	重機巨動力Ⅰ	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe007
8	斩斧	171	重機巨動力Ⅱ	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe008
8	斩斧	172	轟龍掠奪者Ⅰ	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe011	wp/saxe/parts/op_saxe012
8	斩斧	173	轟龍掠奪者Ⅱ	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe012	
8	斩斧	174	牙龍劍斧【噬裂】Ⅰ	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe012	
8	斩斧	175	牙龍劍斧【噬裂】Ⅱ	7	组合模型 (凯罗武器)	wp/saxe/bs_saxe012	
8	斩斧	176	琥珀碎斷	0	组合模型	wp/saxe/saxe002	
8	斩斧	178	冰霜琥珀	2	组合模型	wp/saxe/saxe002	
8	斩斧	179	Unavailable	4	组合模型	wp/saxe/saxe002	
8	斩斧	180	爆鱗龍心	5	组合模型	wp/saxe/saxe002	
8	斩斧	181	火龍斧飛龍牙Ⅲ	6	组合模型	wp/saxe/saxe002	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	0	Unavailable	0	组合模型	wp/saxe/saxe001	
8	斩斧	192	Unavailable	8	组合模型	wp/saxe/saxe008	
8	斩斧	194	罪罰斬斧Ⅰ	9	组合模型	wp/saxe/saxe008	
8	斩斧	195	罪罰斬斧Ⅱ	10	组合模型	wp/saxe/saxe008	
8	斩斧	196	泥岩龍腐海Ⅰ	9	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe027
8	斩斧	198	巨牛大劍斧Ⅰ	10	组合模型	wp/saxe/saxe001	wp/saxe/parts/op_saxe027
8	斩斧	199	巨牛大劍斧Ⅱ	11	独立模型	wp/saxe/saxe011	
8	斩斧	201	獰悍浮空龍Ⅰ	9	独立模型	wp/saxe/saxe006	
8	斩斧	202	獰悍浮空龍Ⅱ	9	独立模型	wp/saxe/saxe010	
8	斩斧	204	斬龍斬斧Ⅱ	10	独立模型	wp/saxe/saxe010	
8	斩斧	205	夜神斬斧Ⅰ	8	组合模型	wp/saxe/saxe002	
8	斩斧	206	夜神斬斧Ⅱ	9	组合模型	wp/saxe/saxe002	wp/saxe/parts/op_saxe025
