部位ID	部位名称	防具ID	防具名称	幻化ID	防御	稀有度	模型地址
1	铠甲	307	精英·巨蜂鎧甲β	257	116	8	pl007_0001
1	铠甲	308	精英·巨甲蟲鎧甲α	258	116	8	pl017_0001
1	铠甲	309	精英·巨甲蟲鎧甲β	259	116	8	pl017_0001
1	铠甲	318	精英·酸翼龍斗篷α	268	116	8	pl016_0000
1	铠甲	319	精英·酸翼龍斗篷β	269	116	8	pl016_0000
1	铠甲	322	精英·冬翼龍斗篷α	272	116	8	pl103_0000
1	铠甲	323	精英·冬翼龍斗篷β	273	116	8	pl103_0000
1	铠甲	324	精英·凶豺龍鎧甲α	274	116	8	pl008_0001
1	铠甲	325	精英·凶豺龍鎧甲β	275	116	8	pl008_0001
1	铠甲	326	精英·眩鳥鎧甲α	276	116	8	pl023_0001
1	铠甲	327	精英·眩鳥鎧甲β	277	116	8	pl023_0001
1	铠甲	328	精英·凶顎龍鎧甲α	278	116	8	pl022_0001
1	铠甲	329	精英·凶顎龍鎧甲β	279	116	8	pl022_0001
1	铠甲	330	精英·岩賊龍鎧甲α	280	120	8	pl039_0001
1	铠甲	331	精英·岩賊龍鎧甲β	281	120	8	pl039_0001
1	铠甲	332	精英·搔鳥鎧甲α	282	116	8	pl009_0001
1	铠甲	333	精英·搔鳥鎧甲β	283	116	8	pl009_0001
1	铠甲	334	精英·毒妖鳥鎧甲α	284	118	8	pl010_0001
1	铠甲	335	精英·毒妖鳥鎧甲β	285	118	8	pl010_0001
1	铠甲	336	精英·土砂龍鎧甲α	286	118	8	pl012_0001
1	铠甲	337	精英·土砂龍鎧甲β	287	118	8	pl012_0001
1	铠甲	338	精英·泥魚龍鎧甲α	288	118	8	pl011_0001
1	铠甲	339	精英·泥魚龍鎧甲β	289	118	8	pl011_0001
1	铠甲	340	精英·冰魚龍鎧甲α	290	118	8	pl110_0000
1	铠甲	341	精英·冰魚龍鎧甲β	291	118	8	pl110_0000
1	铠甲	342	精英·飛雷龍鎧甲α	292	120	8	pl013_0001
1	铠甲	343	精英·飛雷龍鎧甲β	293	120	8	pl013_0001
1	铠甲	344	精英·礦石鎧甲α	294	128	8	pl025_0000
1	铠甲	345	精英·礦石鎧甲β	295	128	8	pl025_0000
1	铠甲	346	精英·猛牛龍鎧甲α	296	130	8	pl084_0000
1	铠甲	347	精英·猛牛龍鎧甲β	297	130	8	pl084_0010
1	铠甲	348	精英·蠻顎龍鎧甲α	298	132	8	pl020_0001
1	铠甲	349	精英·蠻顎龍鎧甲β	299	132	8	pl020_0011
1	铠甲	350	精英·雌火龍鎧甲α	300	130	8	pl021_0001
1	铠甲	351	精英·雌火龍鎧甲β	301	130	8	pl021_0011
1	铠甲	352	精英·火龍心鎧甲α	302	132	8	pl021_0101
1	铠甲	353	精英·火龍心鎧甲β	303	132	8	pl021_0111
1	铠甲	354	精英·浮空龍鎧甲α	304	130	8	pl024_0001
1	铠甲	355	精英·浮空龍鎧甲β	305	130	8	pl024_0001
1	铠甲	356	精英·浮夢鎧甲α	306	132	8	pl024_0101
1	铠甲	357	精英·浮夢鎧甲β	307	132	8	pl024_0101
1	铠甲	358	精英·妖水鎧甲α	308	132	8	pl010_0101
1	铠甲	359	精英·妖水鎧甲β	309	132	8	pl010_0101
1	铠甲	360	精英·朱毒鎧甲α	310	132	8	pl013_0101
1	铠甲	361	精英·朱毒鎧甲β	311	132	8	pl013_0101
1	铠甲	362	精英·骨鎚龍鎧甲α	312	134	8	pl028_0001
1	铠甲	363	精英·骨鎚龍鎧甲β	313	134	8	pl028_0001
1	铠甲	364	【皮製】服裝‧身體	314	0	4	pl001_0000
1	铠甲	365	【鎖甲】服裝‧身體	315	0	4	pl014_0000
1	铠甲	366	【獵人α】服裝‧身體	316	0	4	pl002_0000
1	铠甲	367	【獵人β】服裝‧身體	317	0	4	pl002_0010
1	铠甲	368	【骨製】服裝‧身體	318	0	4	pl003_0000
1	铠甲	369	【合金】服裝‧身體	319	0	4	pl004_0000
1	铠甲	370	【巨蜂】服裝‧身體	320	0	4	pl007_0000
1	铠甲	371	【巨甲】服裝‧身體	321	0	4	pl017_0000
1	铠甲	378	精英·鑄鐵鎧甲α	328	136	9	pl031_0000
1	铠甲	379	精英·鑄鐵鎧甲β	329	136	9	pl031_0000
1	铠甲	380	精英·冰牙龍鎧甲α	330	138	9	pl089_0000
1	铠甲	381	精英·冰牙龍鎧甲β	331	138	9	pl089_0010
1	铠甲	382	精英·火龍鎧甲α	332	140	9	pl033_0001
1	铠甲	383	精英·火龍鎧甲β	333	140	9	pl033_0011
1	铠甲	384	精英·角龍鎧甲α	334	140	9	pl034_0001
1	铠甲	385	精英·角龍鎧甲β	335	140	9	pl034_0011
1	铠甲	386	精英·風漂龍鎧甲α	336	140	9	pl027_0001
1	铠甲	387	精英·風漂龍鎧甲β	337	140	9	pl027_0011
1	铠甲	388	精英·慘爪鎧甲α	338	140	9	pl029_0001
1	铠甲	389	精英·慘爪鎧甲β	339	140	9	pl029_0011
1	铠甲	390	精英·熔岩龍鎧甲α	340	140	9	pl040_0001
1	铠甲	391	精英·熔岩龍鎧甲β	341	140	9	pl040_0001
1	铠甲	392	精英·爆鎚龍鎧甲α	342	144	9	pl041_0001
1	铠甲	393	精英·爆鎚龍鎧甲β	343	144	9	pl041_0001
1	铠甲	394	精英·迅龍鎧甲α	344	140	9	pl080_0000
1	铠甲	395	精英·迅龍鎧甲β	345	140	9	pl080_0010
1	铠甲	396	精英·斬龍鎧甲α	346	142	9	pl081_0000
1	铠甲	397	精英·斬龍鎧甲β	347	142	9	pl081_0010
1	铠甲	398	精英·碎龍鎧甲α	348	142	9	pl082_0000
1	铠甲	399	精英·碎龍鎧甲β	349	142	9	pl082_0010
1	铠甲	400	精英·轟龍鎧甲α	350	142	9	pl083_0000
1	铠甲	401	精英·轟龍鎧甲β	351	142	9	pl083_0010
1	铠甲	402	精英·雷顎鎧甲α	352	146	10	pl020_0101
1	铠甲	403	精英·雷顎鎧甲β	353	146	10	pl020_0111
1	铠甲	404	【凶豺龍】服裝‧身體	354	0	4	pl008_0000
1	铠甲	405	【搔鳥】服裝‧身體	355	0	4	pl009_0000
1	铠甲	406	精英·黑帶鎧甲α	356	150	10	pl093_0000
1	铠甲	407	精英·黑帶鎧甲β	357	150	10	pl093_0000
1	铠甲	411	【眩鳥】服裝‧身體	361	0	4	pl023_0000
1	铠甲	412	【凶顎龍】服裝‧身體	362	0	4	pl022_0000
1	铠甲	413	精英·霜漂鎧甲α	363	146	10	pl027_0500
1	铠甲	414	精英·霜漂鎧甲β	364	146	10	pl027_0510
1	铠甲	415	精英·火龍魂鎧甲α	365	148	10	pl033_0101
1	铠甲	416	精英·火龍魂鎧甲β	366	148	10	pl033_0111
1	铠甲	417	精英·暴君角龍鎧甲α	367	148	10	pl034_0101
1	铠甲	418	精英·暴君角龍鎧甲β	368	148	10	pl034_0111
1	铠甲	419	精英·亡爪鎧甲α	369	148	10	pl029_0101
1	铠甲	420	精英·亡爪鎧甲β	370	148	10	pl029_0111
1	铠甲	421	精英·斬黃鎧甲α	371	150	10	pl081_0100
1	铠甲	422	精英·斬黃鎧甲β	372	150	10	pl081_0110
1	铠甲	423	精英·機械鎧甲α	373	142	9	pl091_0000
1	铠甲	424	精英·機械鎧甲β	374	142	9	pl091_0000
1	铠甲	426	【毒妖鳥α】服裝‧身體	376	0	4	pl010_0000
1	铠甲	427	【毒妖鳥β】服裝‧身體	377	0	4	pl010_0010
1	铠甲	428	精英·杜賓鎧甲α	378	152	10	pl044_0000
1	铠甲	429	精英·杜賓鎧甲β	379	152	10	pl044_0000
1	铠甲	430	精英·大馬士革鎧甲α	380	152	10	pl043_0000
1	铠甲	431	精英·大馬士革鎧甲β	381	152	10	pl043_0010
1	铠甲	432	精英·雪崩鎧甲α	382	154	11	pl085_0000
1	铠甲	433	精英·雪崩鎧甲β	383	154	11	pl085_0010
1	铠甲	434	精英·矜持鎧甲α	384	154	10	pl042_0500
1	铠甲	435	精英·矜持鎧甲β	385	154	10	pl042_0510
1	铠甲	436	精英·死滅鎧甲α	386	156	11	pl032_0500
1	铠甲	437	精英·死滅鎧甲β	387	156	11	pl032_0510
1	铠甲	438	精英·帝王鎧甲α	388	156	11	pl046_0001
1	铠甲	439	精英·帝王鎧甲β	389	156	11	pl046_0011
1	铠甲	440	精英·鋼龍恐懼α	390	156	11	pl047_0001
1	铠甲	441	精英·鋼龍恐懼β	391	156	11	pl047_0011
1	铠甲	442	精英·麒麟服飾α	392	154	11	pl035_0001
1	铠甲	443	精英·麒麟服飾β	393	154	11	pl035_0011
1	铠甲	444	精英·觸角鎧甲α	394	158	11	pl086_0000
1	铠甲	445	精英·觸角鎧甲β	395	158	11	pl086_0010
1	铠甲	446	Unavailable	396	0	0	无
1	铠甲	447	【土砂龍】服裝‧身體	397	0	4	pl012_0000
1	铠甲	448	精英·公會宮殿鎧甲α	398	154	10	pl094_0000
1	铠甲	449	精英·公會宮殿鎧甲β	399	154	10	pl094_0000
1	铠甲	450	精英·蒸汽貴族鎧甲α	400	142	9	pl104_0000
1	铠甲	451	精英·蒸汽貴族鎧甲β	401	142	9	pl104_0000
1	铠甲	453	精英·狂紋鎧甲α	403	166	11	pl030_0500
1	铠甲	454	精英·狂紋鎧甲β	404	166	11	pl030_0510
1	铠甲	455	精英·迦樓羅鎧甲α	405	162	11	pl088_0000
1	铠甲	456	精英·迦樓羅鎧甲β	406	162	11	pl088_0010
1	铠甲	457	精英·貪欲鎧甲α	407	156	10	pl050_0500
1	铠甲	458	精英·貪欲鎧甲β	408	156	10	pl050_0510
1	铠甲	459	【蠻顎龍α】服裝‧身體	409	0	4	pl020_0000
1	铠甲	460	【蠻顎龍β】服裝‧身體	410	0	4	pl020_0010
1	铠甲	461	精英·公會成果身體α	411	162	11	pl092_0000
1	铠甲	462	精英·公會成果身體β	412	162	11	pl092_0000
1	铠甲	464	精英·金黃澄月鎧甲α	414	162	11	pl021_0200
1	铠甲	465	精英·金黃澄月鎧甲β	415	162	11	pl021_0210
1	铠甲	466	精英·銀白耀日鎧甲α	416	164	11	pl033_0200
1	铠甲	467	精英·銀白耀日鎧甲β	417	164	11	pl033_0210
1	铠甲	468	【泥魚龍】服裝‧身體	418	0	4	pl011_0000
1	铠甲	469	【飛雷龍】服裝‧身體	419	0	4	pl013_0000
1	铠甲	470	精英·雷狼龍鎧甲α	420	158	10	pl107_0000
1	铠甲	471	精英·雷狼龍鎧甲β	421	158	10	pl107_0010
1	铠甲	472	精英·獄狼龍鎧甲α	422	160	10	pl107_0100
1	铠甲	473	精英·獄狼龍鎧甲β	423	160	10	pl107_0110
1	铠甲	474	精英·黑狼鳥鎧甲α	424	154	10	pl108_0000
1	铠甲	475	精英·黑狼鳥鎧甲β	425	154	10	pl108_0010
1	铠甲	476	精英·鑄島熔岩皮α	426	160	11	pl038_0000
1	铠甲	477	精英·鑄島熔岩皮β	427	160	11	pl038_0010
1	铠甲	478	精英·金色羽織α	428	158	10	pl109_0000
1	铠甲	479	精英·金色羽織β	429	158	10	pl109_0010
1	铠甲	480	精英·齊天衣α	430	170	11	pl109_0500
1	铠甲	481	精英·齊天衣β	431	170	11	pl109_0510
1	铠甲	482	精英·鐵腕鎧甲α	432	170	11	pl082_0500
1	铠甲	483	精英·鐵腕鎧甲β	433	170	11	pl082_0510
1	铠甲	484	精英‧龍紋刻印封鎧α	434	168	11	pl087_0000
1	铠甲	485	精英‧龍紋刻印封鎧β	435	168	11	pl087_0010
1	铠甲	486	精英·煌黑龍靈魂α	436	160	11	pl052_0000
1	铠甲	487	精英·煌黑龍靈魂β	437	160	11	pl052_0010
1	铠甲	492	精英·皇后鎧甲α	442	164	11	pl051_0001
1	铠甲	493	精英·皇后鎧甲β	443	164	11	pl051_0011
1	铠甲	494	精英·絢輝龍鎧羅鎧甲α	444	176	11	pl049_0001
1	铠甲	495	精英·絢輝龍鎧羅鎧甲β	445	176	11	pl049_0011
1	铠甲	496	精英‧薔薇服裝α	446	150	9	pl124_0000
1	铠甲	497	【浮空龍】服裝‧身體	447	0	4	pl024_0000
1	铠甲	498	精英·熱情身體α	448	156	9	pl125_0000
1	铠甲	499	【雌火龍α】服裝‧身體	449	0	4	pl021_0000
1	铠甲	500	Unavailable	450	0	0	无
1	铠甲	501	【雌火龍β】服裝‧身體	451	0	4	pl021_0010
1	铠甲	502	精英‧風火輪服飾α	452	120	8	pl127_0000
1	铠甲	503	【骨鎚龍α】服裝‧身體	453	0	5	pl028_0000
1	铠甲	504	精英‧阿斯特拉服飾α	454	140	8	pl128_0000
1	铠甲	505	【骨鎚龍β】服裝‧身體	455	0	5	pl028_0010
1	铠甲	506	【薔薇】服裝‧身體	456	0	9	pl124_0000
1	铠甲	507	【熱情】服裝‧身體	457	0	9	pl125_0000
1	铠甲	508	Unavailable	458	0	0	无
1	铠甲	509	【風火輪】服裝‧身體	459	0	8	pl127_0000
1	铠甲	510	【阿斯特拉】服裝‧身體	460	0	8	pl128_0000
1	铠甲	511	【礦石】服裝‧身體	461	0	5	pl025_0000
1	铠甲	512	【浴場】服裝‧身體	462	0	8	pl106_0000
1	铠甲	517	精英·健美身體α	467	154	10	pl115_0000
1	铠甲	518	精英·轟吼鎧甲α	468	158	10	pl083_0100
1	铠甲	519	精英·轟吼鎧甲β	469	158	10	pl083_0110
1	铠甲	520	守護者服裝α	470	50	5	pl121_0000
1	铠甲	521	【結雲】服裝‧身體	471	0	6	pl122_0000
1	铠甲	522	【銀騎士】服裝‧身體	472	0	6	pl123_0000
1	铠甲	523	HARDUMMY	473	132	11	pl068_0010
1	铠甲	524	精英·觸角鎧甲γ	474	176	11	pl086_0020
1	铠甲	525	HARDUMMY	475	0	7	pl072_0000
1	铠甲	526	HARDUMMY	476	170	11	pl072_0001
1	铠甲	527	Unavailable	477	0	0	无
1	铠甲	528	精英·霜刃冰牙龍鎧甲α	478	162	10	pl089_0500
1	铠甲	529	精英·霜刃冰牙龍鎧甲β	479	162	10	pl089_0510
1	铠甲	530	Unavailable	480	0	0	无
1	铠甲	531	Unavailable	481	0	0	无
1	铠甲	532	HARDUMMY	482	160	11	pl068_0020
1	铠甲	533	Unavailable	483	0	0	无
1	铠甲	534	精英‧里昂身體α	484	150	11	pl130_0000
1	铠甲	535	精英‧克蕾兒身體α	485	150	11	pl131_0000
1	铠甲	536	Unavailable	486	0	0	无
1	铠甲	537	Unavailable	487	0	0	无
1	铠甲	539	【酸翼龍】服裝‧身體	489	0	4	pl016_0000
1	铠甲	540	【岩賊龍】服裝‧身體	490	0	4	pl039_0000
1	铠甲	541	【鑄鐵】服裝‧身體	491	0	5	pl031_0000
1	铠甲	542	【火龍心α】服裝‧身體	492	0	5	pl021_0100
1	铠甲	543	【火龍心β】服裝‧身體	493	0	5	pl021_0110
1	铠甲	544	【熔岩龍α】服裝‧身體	494	0	5	pl040_0000
1	铠甲	545	【熔岩龍β】服裝‧身體	495	0	5	pl040_0010
1	铠甲	546	【風漂龍α】服裝‧身體	496	0	5	pl027_0000
1	铠甲	547	【風漂龍β】服裝‧身體	497	0	5	pl027_0010
1	铠甲	548	【慘爪龍α】服裝‧身體	498	0	5	pl029_0000
1	铠甲	549	【慘爪龍β】服裝‧身體	499	0	5	pl029_0010
1	铠甲	550	【火龍α】服裝‧身體	500	0	5	pl033_0000
1	铠甲	551	【火龍β】服裝‧身體	501	0	5	pl033_0010
1	铠甲	552	【火龍魂α】服裝‧身體	502	0	6	pl033_0100
1	铠甲	553	【火龍魂β】服裝‧身體	503	0	6	pl033_0110
1	铠甲	554	【角龍α】服裝‧身體	504	0	5	pl034_0000
1	铠甲	555	【角龍β】服裝‧身體	505	0	5	pl034_0010
1	铠甲	556	【暴君角龍α】服裝‧身體	506	0	6	pl034_0100
1	铠甲	557	【暴君角龍β】服裝‧身體	507	0	6	pl034_0110
1	铠甲	558	【爆鎚龍α】服裝‧身體	508	0	6	pl041_0000
1	铠甲	559	【爆鎚龍β】服裝‧身體	509	0	6	pl041_0010
1	铠甲	560	【爆鱗龍α】服裝‧身體	510	0	6	pl042_0000
1	铠甲	561	【爆鱗龍β】服裝‧身體	511	0	6	pl042_0010
1	铠甲	562	【殘虐α】服裝‧身體	512	0	6	pl050_0000
1	铠甲	563	【殘虐β】服裝‧身體	513	0	6	pl050_0010
1	铠甲	564	【杜賓α】服裝‧身體	514	0	6	pl044_0000
1	铠甲	565	【杜賓β】服裝‧身體	515	0	6	pl044_0000
1	铠甲	566	【大馬士革α】服裝‧身體	516	0	6	pl043_0000
1	铠甲	567	【大馬士革β】服裝‧身體	517	0	6	pl043_0010
1	铠甲	568	【鑄島熔岩α】服裝‧身體	518	0	7	pl038_0000
1	铠甲	569	【鑄島熔岩β】服裝‧身體	519	0	7	pl038_0010
1	铠甲	570	【鑄島熔岩γ】服裝‧身體	520	0	7	pl038_0020
1	铠甲	571	【戰紋α】服裝‧身體	521	0	7	pl030_0000
1	铠甲	572	【戰紋β】服裝‧身體	522	0	7	pl030_0010
1	铠甲	573	【戰紋γ】服裝‧身體	523	0	7	pl030_0020
1	铠甲	574	【帝王α】服裝‧身體	524	0	7	pl046_0000
1	铠甲	575	【帝王β】服裝‧身體	525	0	7	pl046_0010
1	铠甲	576	【帝王γ】服裝‧身體	526	0	7	pl046_0020
1	铠甲	577	【鋼龍α】服裝‧身體	527	0	7	pl047_0000
1	铠甲	578	【鋼龍β】服裝‧身體	528	0	7	pl047_0010
1	铠甲	579	【鋼龍γ】服裝‧身體	529	0	7	pl047_0020
1	铠甲	580	【烏爾德α】服裝‧身體	530	0	7	pl032_0000
1	铠甲	581	【烏爾德β】服裝‧身體	531	0	7	pl032_0010
1	铠甲	582	【烏爾德γ】服裝‧身體	532	0	7	pl032_0020
1	铠甲	583	【麒麟α】服裝‧身體	533	0	7	pl035_0000
1	铠甲	584	【麒麟β】服裝‧身體	534	0	7	pl035_0010
1	铠甲	585	【麒麟γ】服裝‧身體	535	0	7	pl035_0020
1	铠甲	586	【冥燈幽火α】服裝‧身體	536	0	7	pl045_0000
1	铠甲	587	【冥燈幽火β】服裝‧身體	537	0	7	pl045_0010
1	铠甲	588	【冥燈幽火γ】服裝‧身體	538	0	7	pl045_0020
1	铠甲	589	【皇后α】服裝‧身體	539	0	7	pl051_0000
1	铠甲	590	【皇后β】服裝‧身體	540	0	7	pl051_0010
1	铠甲	591	【皇后γ】服裝‧身體	541	0	7	pl051_0020
1	铠甲	592	【絢輝龍鎧羅α】服裝‧身體	542	0	7	pl049_0000
1	铠甲	593	【絢輝龍鎧羅β】服裝‧身體	543	0	7	pl049_0010
1	铠甲	594	【絢輝龍鎧羅γ】服裝‧身體	544	0	7	pl049_0020
1	铠甲	595	Unavailable	546	0	0	无
1	铠甲	596	Unavailable	547	0	0	无
1	铠甲	598	Unavailable	549	0	0	无
1	铠甲	599	Unavailable	550	0	0	无
1	铠甲	600	Unavailable	551	0	0	无
1	铠甲	601	Unavailable	552	0	0	无
1	铠甲	602	Unavailable	553	0	0	无
1	铠甲	603	Unavailable	554	0	0	无
1	铠甲	604	Unavailable	555	0	0	无
1	铠甲	605	Unavailable	556	0	0	无
1	铠甲	606	Unavailable	557	0	0	无
1	铠甲	607	Unavailable	558	0	0	无
1	铠甲	608	Unavailable	559	0	0	无
1	铠甲	609	Unavailable	560	0	0	无
1	铠甲	610	Unavailable	561	0	0	无
1	铠甲	611	Unavailable	562	0	0	无
1	铠甲	612	Unavailable	563	0	0	无
1	铠甲	613	Unavailable	564	0	0	无
1	铠甲	614	Unavailable	565	0	0	无
1	铠甲	615	Unavailable	566	0	0	无
1	铠甲	616	Unavailable	567	0	0	无
1	铠甲	617	Unavailable	568	0	0	无
1	铠甲	618	Unavailable	569	0	0	无
1	铠甲	619	Unavailable	570	0	0	无
1	铠甲	620	Unavailable	571	0	0	无
1	铠甲	621	Unavailable	572	0	0	无
1	铠甲	622	Unavailable	573	0	0	无
1	铠甲	623	Unavailable	574	0	0	无
1	铠甲	624	【機械】服裝‧身體	575	0	9	pl091_0000
1	铠甲	625	Unavailable	674	0	0	无
1	铠甲	626	Unavailable	576	0	0	无
1	铠甲	627	Unavailable	577	0	0	无
1	铠甲	628	Unavailable	578	0	0	无
1	铠甲	629	Unavailable	579	0	0	无
1	铠甲	630	Unavailable	580	0	0	无
1	铠甲	631	Unavailable	581	0	0	无
1	铠甲	632	Unavailable	582	0	0	无
1	铠甲	633	Unavailable	583	0	0	无
1	铠甲	634	Unavailable	584	0	0	无
1	铠甲	635	Unavailable	585	0	0	无
1	铠甲	636	Unavailable	586	0	0	无
1	铠甲	637	Unavailable	587	0	0	无
1	铠甲	638	Unavailable	588	0	0	无
1	铠甲	639	Unavailable	589	0	0	无
1	铠甲	640	Unavailable	590	0	0	无
1	铠甲	641	Unavailable	591	0	0	无
1	铠甲	642	Unavailable	592	0	0	无
1	铠甲	643	Unavailable	593	0	0	无
1	铠甲	644	Unavailable	594	0	0	无
1	铠甲	645	Unavailable	595	0	0	无
1	铠甲	646	Unavailable	596	0	0	无
1	铠甲	647	Unavailable	597	0	0	无
1	铠甲	648	Unavailable	598	0	0	无
1	铠甲	649	Unavailable	599	0	0	无
1	铠甲	650	Unavailable	600	0	0	无
1	铠甲	651	Unavailable	601	0	0	无
1	铠甲	652	Unavailable	602	0	0	无
1	铠甲	653	Unavailable	603	0	0	无
1	铠甲	654	Unavailable	604	0	0	无
1	铠甲	655	Unavailable	605	0	0	无
1	铠甲	656	Unavailable	606	0	0	无
1	铠甲	657	Unavailable	607	0	0	无
1	铠甲	658	【黑帶】服裝‧身體	608	0	10	pl093_0000
1	铠甲	659	Unavailable	609	0	0	无
1	铠甲	660	Unavailable	610	0	0	无
1	铠甲	661	Unavailable	611	0	0	无
1	铠甲	662	Unavailable	612	0	0	无
1	铠甲	663	Unavailable	613	0	0	无
1	铠甲	664	Unavailable	614	0	0	无
1	铠甲	665	Unavailable	615	0	0	无
1	铠甲	666	Unavailable	616	0	0	无
1	铠甲	667	Unavailable	617	0	0	无
1	铠甲	668	Unavailable	618	0	0	无
1	铠甲	669	Unavailable	619	0	0	无
1	铠甲	670	Unavailable	620	0	0	无
1	铠甲	671	Unavailable	621	0	0	无
1	铠甲	672	Unavailable	622	0	0	无
1	铠甲	673	Unavailable	623	0	0	无
1	铠甲	674	Unavailable	624	0	0	无
1	铠甲	675	Unavailable	625	0	0	无
1	铠甲	678	Unavailable	628	0	0	无
1	铠甲	679	Unavailable	629	0	0	无
1	铠甲	680	Unavailable	630	0	0	无
1	铠甲	681	Unavailable	631	0	0	无
1	铠甲	682	Unavailable	632	0	0	无
1	铠甲	683	Unavailable	633	0	0	无
1	铠甲	684	Unavailable	634	0	0	无
1	铠甲	685	Unavailable	635	0	0	无
1	铠甲	686	Unavailable	636	0	0	无
1	铠甲	687	Unavailable	637	0	0	无
1	铠甲	688	Unavailable	638	0	0	无
1	铠甲	689	Unavailable	639	0	0	无
1	铠甲	690	Unavailable	640	0	0	无
1	铠甲	691	Unavailable	641	0	0	无
1	铠甲	692	Unavailable	642	0	0	无
1	铠甲	693	Unavailable	643	0	0	无
1	铠甲	694	Unavailable	644	0	0	无
1	铠甲	695	Unavailable	645	0	0	无
1	铠甲	696	Unavailable	646	0	0	无
1	铠甲	697	Unavailable	647	0	0	无
1	铠甲	698	Unavailable	648	0	0	无
1	铠甲	699	Unavailable	649	0	0	无
1	铠甲	700	Unavailable	650	0	0	无
1	铠甲	701	Unavailable	651	0	0	无
1	铠甲	702	Unavailable	652	0	0	无
1	铠甲	703	Unavailable	653	0	0	无
1	铠甲	704	Unavailable	654	0	0	无
1	铠甲	705	Unavailable	655	0	0	无
1	铠甲	706	Unavailable	656	0	0	无
1	铠甲	707	Unavailable	657	0	0	无
1	铠甲	708	Unavailable	658	0	0	无
1	铠甲	709	Unavailable	659	0	0	无
1	铠甲	710	Unavailable	660	0	0	无
1	铠甲	715	Unavailable	665	0	0	无
1	铠甲	716	Unavailable	666	0	0	无
1	铠甲	717	Unavailable	667	0	0	无
1	铠甲	718	Unavailable	668	0	0	无
1	铠甲	719	Unavailable	669	0	0	无
1	铠甲	720	Unavailable	670	0	0	无
1	铠甲	721	Unavailable	671	0	0	无
1	铠甲	722	Unavailable	672	0	0	无
1	铠甲	723	【內衣α】服裝‧身體	673	0	11	pl500_0000
1	铠甲	724	【內衣β】服裝‧身體	675	0	11	pl501_0000
1	铠甲	725	Unavailable	676	0	0	无
1	铠甲	726	Unavailable	677	0	0	无
1	铠甲	727	Unavailable	678	0	0	无
1	铠甲	728	Unavailable	0	0	0	无
1	铠甲	729	Unavailable	0	0	0	无
1	铠甲	730	Unavailable	0	0	0	无
1	铠甲	731	Unavailable	0	0	0	无
1	铠甲	732	Unavailable	0	0	0	无
1	铠甲	733	Unavailable	0	0	0	无
1	铠甲	734	Unavailable	0	0	0	无
1	铠甲	735	Unavailable	0	0	0	无
1	铠甲	736	Unavailable	0	0	0	无
1	铠甲	737	Unavailable	0	0	0	无
1	铠甲	738	Unavailable	0	0	0	无
1	铠甲	739	Unavailable	0	0	0	无
1	铠甲	740	Unavailable	0	0	0	无
1	铠甲	741	Unavailable	0	0	0	无
1	铠甲	742	Unavailable	0	0	0	无
1	铠甲	743	Unavailable	0	0	0	无
1	铠甲	744	Unavailable	0	0	0	无
1	铠甲	745	Unavailable	0	0	0	无
1	铠甲	746	Unavailable	0	0	0	无
1	铠甲	747	Unavailable	0	0	0	无
1	铠甲	748	Unavailable	0	0	0	无
1	铠甲	749	Unavailable	0	0	0	无
1	铠甲	750	Unavailable	0	0	0	无
2	护手	2	皮製手套	1	2	0	pl001_0000
2	护手	15	鎖甲手套	15	2	0	pl014_0000
2	护手	1	獵人腕甲	2	6	0	pl002_0000
2	护手	5	骨製腕甲	5	6	0	pl003_0000
2	护手	6	合金腕甲	6	8	1	pl004_0000
2	护手	9	巨蜂腕甲	9	8	0	pl007_0000
2	护手	164	冠突龍護手	7	12	0	pl005_0000
2	护手	4	凶豺龍腕甲	4	8	0	pl008_0000
2	护手	10	搔鳥腕甲	10	10	0	pl009_0000
2	护手	11	毒妖鳥腕甲	11	12	1	pl010_0000
2	护手	13	土砂龍腕甲	13	14	1	pl012_0000
2	护手	12	泥魚龍腕甲	12	14	1	pl011_0000
2	护手	14	飛雷龍腕甲	14	16	1	pl013_0000
2	护手	25	礦石腕甲	24	18	2	pl025_0000
2	护手	18	巨甲蟲腕甲	17	18	2	pl017_0000
2	护手	3	蠻顎龍腕甲	3	20	2	pl020_0000
2	护手	21	雌火龍腕甲	20	22	2	pl021_0000
2	护手	23	眩鳥腕甲	22	18	2	pl023_0000
2	护手	24	浮空龍腕甲	23	20	2	pl024_0000
2	护手	22	凶顎龍腕甲	21	20	2	pl022_0000
2	护手	28	骨鎚龍腕甲	27	24	2	pl028_0000
2	护手	20	獨角仙護袖	19	22	2	pl019_0000 (男性限定)
2	护手	159	燕尾蝶護袖	164	22	2	pl019_0000 (女性限定)
2	护手	31	鑄鐵腕甲	30	28	3	pl031_0000
2	护手	27	風漂龍腕甲	26	30	3	pl027_0000
2	护手	29	慘爪龍腕甲	28	30	3	pl029_0000
2	护手	33	火龍腕甲	32	30	3	pl033_0000
2	护手	34	角龍腕甲	33	32	3	pl034_0000
2	护手	35	麒麟長腕甲	34	34	3	pl035_0000
2	护手	26	死神雙手	25	32	3	pl026_0000
2	护手	36	旅團腕甲	35	28	3	pl036_0000
2	护手	39	皮製手套α	37	32	4	pl001_0000
2	护手	40	皮製手套β	38	32	4	pl001_0000
2	护手	147	鎖甲手套α	39	32	4	pl014_0000
2	护手	148	鎖甲手套β	40	32	4	pl014_0000
2	护手	41	獵人腕甲α	41	36	4	pl002_0000
